Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
wilmar,,$4.75 B,$4.70 B,$5.07 B,$3.40 B,$2.43 B,$2.56 B,$3.10 B,$2.10 B,$3.38 B,$3.49 B,$8.88 B,$8.23 B,$6.79 B,$5.43 B,$2.93 B,$1.01 B,$43.98 M,$19.51 M,,,,
mitsubishi-estate,$7.09 B,$7.06 B,$6.08 B,$6.16 B,$5.14 B,$6.22 B,$4.92 B,$6.13 B,$3.75 B,$4.36 B,$4.25 B,$6.09 B,$5.28 B,$4.32 B,$4.48 B,$2.18 B,$1.76 B,$1.41 B,$0.89 B,$1.29 B,$1.33 B,$1.20 B,$1.49 B
check-point-software,,$1.63 B,$1.69 B,$1.68 B,$1.57 B,$1.75 B,$1.41 B,$1.37 B,$1.28 B,$1.31 B,$1.16 B,$1.50 B,$1.35 B,$1.08 B,$0.88 B,$0.88 B,$0.84 B,$1.09 B,$1.34 B,$0.95 B,$1.13 B,$0.78 B,$0.48 B
brookfield-renewable-partners,,$0.99 B,$0.76 B,$0.43 B,$0.44 B,$0.23 B,$0.87 B,$0.27 B,$89 M,$0.15 B,$0.20 B,$0.29 B,$0.22 B,$26.89 M,$31.97 M,$7.37 M,$5.36 M,$27.23 M,$49.84 M,$13.38 M,$3.82 M,$1.53 M,$96.56 M
factset,$0.45 B,$0.53 B,$0.71 B,$0.60 B,$0.38 B,$0.23 B,$0.22 B,$0.25 B,$0.18 B,$0.13 B,$0.20 B,$0.20 B,$0.18 B,$0.19 B,$0.21 B,$0.14 B,$0.18 B,$0.14 B,$76.02 M,$98.1 M,$0.16 B,$0.13 B,$79.3 M
inpex,,$2.18 B,$1.75 B,$1.77 B,$2.15 B,$2.59 B,$5.88 B,$6.87 B,$9.04 B,$8.27 B,$8.11 B,$8.14 B,$3.84 B,$3.55 B,$2.69 B,$3.20 B,$2.00 B,$1.15 B,$1.36 B,,,,
cms-energy,,$0.16 B,$0.45 B,$0.16 B,$0.14 B,$0.15 B,$0.18 B,$0.23 B,$0.26 B,$0.20 B,$0.17 B,$93 M,$0.16 B,$0.24 B,$90 M,$0.21 B,$0.38 B,$0.35 B,$0.84 B,$0.66 B,$0.53 B,$0.37 B,$0.18 B
aristocrat,$2.05 B,$1.98 B,$1.75 B,$1.20 B,$0.38 B,$0.31 B,$0.43 B,$0.22 B,$0.23 B,$0.25 B,$33.41 M,,$35.08 M,$26.1 M,$59.86 M,$83.19 M,$71.73 M,$98.94 M,$0.27 B,$0.19 B,$73.59 M,$49.24 M,$9.85 M
cooper-companies,,$0.13 B,$95.9 M,$0.11 B,$89 M,$77.7 M,$88.8 M,$0.10 B,$16.42 M,$25.22 M,$77.39 M,$12.84 M,$5.17 M,$3.57 M,$3.93 M,$1.94 M,$3.22 M,$8.22 M,$30.82 M,$41.19 M,$53.17 M,$13 M,$20.91 M
westlake-chemical,,$2.22 B,$1.90 B,$1.31 B,$0.72 B,$0.75 B,$1.53 B,$0.45 B,$1.18 B,$0.88 B,$0.70 B,$0.91 B,$0.82 B,$0.63 B,$0.24 B,$90.23 M,$24.91 M,$52.64 M,$0.23 B,$43.39 M,$37.38 M,$11.12 M,
bank-of-jiangsu,,,$37.37 B,$36.38 B,$28.38 B,$27.61 B,$33.59 B,$12.42 B,$9.21 B,$16.33 B,$12.71 B,$13.45 B,$11.42 B,$15.18 B,$10.11 B,$8.25 B,$5.77 B,$4.41 B,$3.16 B,,,,
draftkings,,$1.30 B,$2.15 B,$1.81 B,$76.53 M,$0.11 B,,,,,,,,,,,,,,,,,
everest-re,,$24.66 B,$24.92 B,$21.97 B,$18.05 B,$16.12 B,$16.99 B,$16.14 B,$16.88 B,$16.83 B,$16.08 B,$15.97 B,$1.13 B,$1.04 B,$0.67 B,$2.09 B,$2.47 B,$1.55 B,$1.55 B,$0.77 B,$0.33 B,$0.37 B,$0.22 B
lpl-financial,,$0.86 B,$0.51 B,$0.82 B,$0.62 B,$0.54 B,$0.81 B,$0.74 B,$0.73 B,$0.42 B,$0.52 B,$0.47 B,$0.72 B,$0.42 B,$0.38 B,$0.21 B,$0.18 B,$0.24 B,,,,,
elm-company,,$0.71 B,$0.52 B,$0.41 B,$0.15 B,$0.14 B,$0.12 B,$59.72 M,,,,,,,,,,,,,,,
htsc,,,$52.42 B,$47.31 B,$31.66 B,$20.96 B,$12.89 B,$13.26 B,$16.89 B,$14.10 B,$5.24 B,$6.88 B,$8.61 B,$13.26 B,$12.77 B,$6.55 B,$9.50 B,$3.06 B,,,,,
bt-group,$4.88 B,$4.54 B,$6.39 B,$8.16 B,$6.29 B,$4.98 B,$2.55 B,$4.90 B,$5.85 B,$4.10 B,$2.21 B,$1.35 B,$0.59 B,$2.82 B,$2.09 B,$3.72 B,$2.13 B,$4.16 B,$2.47 B,$9.71 B,$8.06 B,$5.94 B,$0.51 B
skyworks-solutions,$0.73 B,$0.58 B,$1.02 B,$0.98 B,$1.08 B,$1.05 B,$1.61 B,$1.08 B,$1.04 B,$0.80 B,$0.51 B,$0.30 B,$0.41 B,$0.45 B,$0.36 B,$0.22 B,$0.24 B,$0.16 B,$0.22 B,$0.20 B,$0.16 B,$0.11 B,$0.15 B
varun-beverages,,$18.65 M,$20.25 M,$14.29 M,$20.22 M,$8.15 M,$14.79 M,$4.78 M,$9.51 M,,,,,,,,,,,,,,
seagate,$0.78 B,$0.61 B,$1.20 B,$1.72 B,$2.22 B,$1.85 B,$2.53 B,$1.13 B,$2.48 B,$2.65 B,$2.18 B,$2.11 B,$3.15 B,$2.51 B,$1.54 B,$1.14 B,$1.14 B,$1.73 B,$1.83 B,$1.18 B,$1.19 B,$0.84 B,
seres-group,,$2.62 B,$0.96 B,$0.47 B,$0.69 B,$0.68 B,$0.90 B,$0.54 B,$0.26 B,$0.23 B,$0.20 B,$0.36 B,$0.35 B,,,,,,,,,,
sun-communities,,$0.21 B,$0.26 B,$0.22 B,$0.12 B,$50.31 M,$10.12 M,$8.16 M,$45.08 M,$83.45 M,$4.75 M,$29.5 M,$5.85 M,$8.42 M,$6.14 M,$9.93 M,$25.41 M,$32.5 M,$5.88 M,$52.58 M,$24.05 M,$2.66 M,$4.58 M
hubbell,,$0.45 B,$0.29 B,$0.26 B,$0.19 B,$0.19 B,$0.38 B,$0.44 B,$0.35 B,$0.66 B,$0.75 B,$0.65 B,$0.58 B,$0.52 B,$0.25 B,$0.17 B,$77.5 M,$81.2 M,$0.23 B,$0.34 B,$0.22 B,$55 M,$76.5 M
ntt-data,$3.52 B,$2.67 B,$2.75 B,$2.02 B,$2.34 B,$1.77 B,$1.93 B,$1.55 B,$1.38 B,$1.77 B,$1.63 B,$1.96 B,$2.41 B,$1.60 B,$1.26 B,$1.13 B,$0.95 B,$0.73 B,$0.58 B,,,,
align-technology,,$0.99 B,$1.17 B,$0.96 B,$0.86 B,$0.73 B,$0.72 B,$0.64 B,$0.52 B,$0.45 B,$0.36 B,$0.33 B,$0.24 B,$0.30 B,$0.18 B,$0.11 B,$0.12 B,$64.04 M,$74.21 M,$69.65 M,$47.23 M,$38.24 M,$63.04 M
terna,,$2.57 B,$2.88 B,$4.09 B,$1.76 B,$1.98 B,$2.38 B,$1.19 B,$0.47 B,$1.48 B,$2.25 B,$3.34 B,$1.64 B,$0.20 B,$0.71 B,$1.09 B,$0.35 B,$51.18 M,$95.71 M,$0.11 B,$63.83 M,,
vanke,,$19.89 B,$23.44 B,$29.95 B,$25.47 B,$29.12 B,$26.76 B,$12.53 B,$8.20 B,$10.12 B,$7.33 B,$8.38 B,$5.44 B,$5.71 B,$3.36 B,$2.93 B,$2.33 B,$1.37 B,$0.40 B,$0.37 B,$0.11 B,$0.14 B,$97.3 M
northern-trust,,$46.62 B,$69.58 B,$64.26 B,$43.22 B,$38.92 B,$50.60 B,$36.80 B,$36.98 B,$35.36 B,$35.47 B,$30.17 B,$34.46 B,$29.09 B,$30.37 B,$28.77 B,$25.20 B,$20.45 B,$14.18 B,$13.88 B,$10.40 B,$11.03 B,$9.57 B
yum-china,,$3.15 B,$3.99 B,$4.26 B,$1.65 B,$1.38 B,$1.26 B,$0.96 B,$0.42 B,$0.23 B,,,,,,,,,,,,,
hologic,$2.72 B,$2.33 B,$1.17 B,$0.70 B,$0.60 B,$0.66 B,$0.54 B,$0.54 B,$0.49 B,$0.74 B,$0.82 B,$0.56 B,$0.71 B,$0.51 B,$0.29 B,$95.66 M,$0.10 B,$29.92 M,$0.11 B,$68.33 M,$45.17 M,$45.83 M,$12.75 M
weichai-power,,$11.99 B,$12.77 B,$10.43 B,$7.62 B,$6.15 B,$5.31 B,$3.92 B,$3.80 B,$3.95 B,$3.24 B,$2.70 B,$2.64 B,$1.68 B,$0.96 B,$0.86 B,$0.37 B,,$0.13 B,$0.25 B,$88.27 M,$16.43 M,
sungrow-power-supply,,$1.90 B,$1.82 B,$1.24 B,$0.83 B,$0.46 B,$0.45 B,$0.24 B,$0.10 B,$0.19 B,$0.20 B,$0.17 B,$0.21 B,$48.58 M,$8.32 M,$4.37 M,,,,,,,
siemens-india,,$0.81 B,$0.70 B,$0.79 B,$0.72 B,$0.52 B,$0.63 B,$0.52 B,$0.31 B,$0.18 B,$95.43 M,$0.18 B,$0.26 B,$0.42 B,$0.30 B,$0.28 B,$0.21 B,$0.25 B,$0.15 B,$0.13 B,,,
hindustan-zinc,$1.38 B,$2.28 B,$2.44 B,$2.94 B,$2.80 B,$3.13 B,$3.69 B,$5.30 B,$4.92 B,$4.26 B,$3.95 B,$3.58 B,$1.26 B,$0.20 B,$0.53 B,$0.34 B,$27.72 M,$16.62 M,$5.06 M,,,,
regions-financial,,$11.22 B,$29.41 B,$17.95 B,$4.11 B,$3.53 B,$3.91 B,$5.43 B,$5.31 B,$3.90 B,$5.27 B,$5.48 B,$7.04 B,$6.52 B,$7.63 B,$10.18 B,$3.75 B,$3.82 B,$2.50 B,$1.96 B,$1.35 B,$1.88 B,$1.90 B
grasim-industries,$2.54 B,$2.36 B,$3.05 B,$2.01 B,$1.24 B,$1.50 B,$1.43 B,$0.82 B,$0.61 B,$0.88 B,$0.92 B,$1.05 B,$63.74 M,$52.9 M,$44.7 M,$72.78 M,$85.51 M,$53.31 M,$37.48 M,,,,
kubota,,$2.27 B,$2.68 B,$2.64 B,$2.49 B,$2.56 B,$2.04 B,$1.45 B,$0.94 B,$0.84 B,$1.17 B,$1.21 B,$1.26 B,$1.19 B,$0.70 B,$0.88 B,$0.70 B,$0.78 B,$0.69 B,$0.79 B,$0.56 B,$0.46 B,$0.65 B
zte,,$8.24 B,$8.17 B,$5.62 B,$4.84 B,$3.74 B,$5.13 B,$4.65 B,$4.32 B,$2.96 B,$3.48 B,$3.88 B,$3.43 B,$2.34 B,$2.12 B,$1.68 B,$0.90 B,$0.55 B,$0.69 B,$0.91 B,$0.45 B,$0.35 B,$0.20 B
booz-allen-hamilton,$0.40 B,$0.69 B,$0.99 B,$0.74 B,$0.28 B,$0.28 B,$0.21 B,$0.18 B,$0.20 B,$0.25 B,$0.35 B,$0.48 B,$0.19 B,$0.30 B,$0.42 B,,,,,,,,
george-weston,,$2.08 B,$3.03 B,$2.47 B,$1.57 B,$1.32 B,$2.50 B,$1.91 B,$1.85 B,$2.07 B,$4.09 B,$3.74 B,$3.65 B,$4.76 B,$4.66 B,$1.77 B,$1.96 B,$1.57 B,$1.36 B,$1.16 B,$1.16 B,$1.14 B,$0.92 B
formosa-plastics,,$3.44 B,$4.58 B,$4.28 B,$4.14 B,$4.11 B,$4.37 B,$3.61 B,$3.09 B,$2.91 B,$2.64 B,$2.36 B,$2.37 B,$3.07 B,$2.13 B,$1.16 B,$2.56 B,$1.60 B,,,,,
bollore,,$8.61 B,$5.97 B,$3.05 B,$3.55 B,$6.71 B,$3.72 B,$1.42 B,$1.69 B,$1.68 B,$2.18 B,$1.46 B,$0.76 B,$0.46 B,$0.70 B,$0.58 B,$0.61 B,$0.78 B,$0.44 B,$0.38 B,,,
omnicom,,$4.34 B,$5.31 B,$5.60 B,$4.30 B,$3.65 B,$3.79 B,$3.02 B,$2.61 B,$2.39 B,$2.72 B,$2.69 B,$1.80 B,$2.30 B,$1.59 B,$1.11 B,$1.84 B,$1.92 B,$1.20 B,$1.73 B,$1.54 B,$0.69 B,$0.51 B
jacobs-engineering,,$1.14 B,$1.01 B,$1.20 B,$0.63 B,$0.79 B,$0.77 B,$0.65 B,$0.46 B,$0.73 B,$1.25 B,$1.03 B,$0.90 B,$0.93 B,$1.03 B,$0.60 B,$0.61 B,$0.43 B,$0.23 B,$0.10 B,$0.12 B,$48.46 M,$49.26 M
sompo-holdings,$9.35 B,$9.59 B,$9.69 B,$8.86 B,$9.12 B,$9.34 B,$8.21 B,$5.92 B,$5.28 B,$5.53 B,$6.18 B,$4.45 B,$4.76 B,,,,,,,,,,
china-longyuan-power-group,,$3.03 B,$0.72 B,$0.90 B,$0.52 B,$0.48 B,$0.79 B,$0.34 B,$0.54 B,$0.48 B,$0.60 B,$0.91 B,$0.66 B,$0.67 B,$2.42 B,$0.22 B,$0.15 B,$79.64 M,,,,,
cincinnati-financial,,$13.39 B,$14.16 B,$13.23 B,$12.46 B,$11.47 B,$11.35 B,$10.86 B,$10.19 B,$10.05 B,$9.60 B,$9.58 B,$0.43 B,$0.38 B,$0.56 B,$1.09 B,$0.32 B,$0.29 B,$0.19 B,$0.30 B,$91 M,$0.11 B,$93 M
wuxi-biologics,,$1.26 B,$1.74 B,$1.30 B,$0.96 B,$0.59 B,$0.31 B,$24.35 M,$24.41 M,$0.96 M,,,,,,,,,,,,,
nomura-research-institute,$1.07 B,$1.06 B,$1.47 B,$0.97 B,$1.14 B,$1.51 B,$1.42 B,$1.44 B,$1.21 B,$0.91 B,$1.06 B,$1.08 B,$1.15 B,$0.63 B,$0.34 B,$1.02 B,$1.13 B,$0.59 B,$0.66 B,,,,
best-buy,$1.87 B,$2.93 B,$5.49 B,$2.22 B,$1.98 B,$3.13 B,$3.92 B,$3.28 B,$3.88 B,$2.90 B,,$1.19 B,$1.12 B,$1.91 B,$0.50 B,$1.50 B,$3.79 B,$3.73 B,$3.34 B,$2.60 B,$1.91 B,$1.85 B,$0.74 B
erie-indemnity,,$0.16 B,$0.22 B,$0.17 B,$0.36 B,$0.66 B,$0.28 B,$0.24 B,$0.24 B,$10.96 B,$10.00 B,$9.55 B,$8.61 B,$8.56 B,$0.77 B,$0.67 B,$0.95 B,$1.14 B,$1.27 B,$1.22 B,$1.15 B,$0.98 B,$0.84 B
watsco,,$0.14 B,$0.11 B,$0.14 B,$74.45 M,$82.89 M,$80.49 M,$56.01 M,$35.22 M,$24.44 M,$19.47 M,$73.77 M,$15.67 M,$0.12 B,$58.09 M,$41.44 M,$9.4 M,$34.34 M,$27.65 M,$85.14 M,$36.33 M,$25.88 M,$9.13 M
entegris,,$0.56 B,$0.40 B,$0.58 B,$0.35 B,$0.48 B,$0.62 B,$0.40 B,$0.35 B,$0.39 B,$0.38 B,$0.35 B,$0.27 B,$0.13 B,$68.7 M,$0.11 B,$0.16 B,$0.27 B,$0.27 B,$0.13 B,$0.10 B,$0.11 B,$0.11 B
jeronimo-martins,,$1.92 B,$1.72 B,$1.28 B,$1.04 B,$0.62 B,$0.81 B,$0.67 B,$0.48 B,$0.52 B,$0.51 B,$0.49 B,$0.68 B,$0.40 B,$0.32 B,$0.31 B,$0.39 B,$0.26 B,$0.25 B,$0.21 B,$0.16 B,,
symrise,,$0.33 B,$0.52 B,$0.91 B,$0.51 B,$0.32 B,$0.30 B,$0.34 B,$0.31 B,$0.24 B,$0.18 B,$0.15 B,$0.16 B,$0.14 B,$0.11 B,$96.26 M,$0.11 B,$86.29 M,$64.21 M,,,,
vinfast-auto,,$0.18 B,$0.13 B,$35.89 M,,,,,,,,,,,,,,,,,,,
ptt-exploration-and-production,,$3.55 B,$2.56 B,$3.81 B,$3.25 B,$4.07 B,$4.58 B,$4.02 B,$3.26 B,$3.94 B,$2.35 B,$2.34 B,$1.35 B,$1.99 B,$1.47 B,$1.28 B,$0.80 B,$0.52 B,$0.74 B,$0.74 B,,,
first-solar,,$2.57 B,$1.82 B,$1.74 B,$2.16 B,$2.54 B,$2.98 B,$1.95 B,$1.83 B,$1.99 B,$1.76 B,$1.00 B,$0.67 B,$0.93 B,$0.78 B,$0.79 B,$0.63 B,$0.30 B,$17.03 M,$3.77 M,,$2.05 M,$1.56 M
air-china,,$1.65 B,$2.62 B,$1.00 B,$1.38 B,$1.13 B,$0.96 B,$1.05 B,$1.20 B,$1.57 B,$2.56 B,$2.02 B,$2.45 B,$2.27 B,$0.46 B,$0.72 B,$0.52 B,$0.70 B,$0.34 B,$1.23 B,$0.46 B,$0.48 B,
dynatrace,$0.55 B,$0.46 B,$0.32 B,$0.21 B,$51.31 M,$77.58 M,,,,,,,,,,,,,,,,,
continental,,$2.61 B,$2.26 B,$3.24 B,$3.48 B,$2.96 B,$2.07 B,$1.76 B,$1.51 B,$3.94 B,$2.82 B,$3.17 B,$2.41 B,$2.29 B,$2.75 B,$2.43 B,$3.48 B,$0.92 B,$1.56 B,$1.57 B,,,
sodexo,$2.21 B,$3.23 B,$4.23 B,$2.46 B,$2.02 B,$1.98 B,$2.43 B,$1.58 B,$2.27 B,$3.61 B,$1.78 B,$1.82 B,$2.10 B,$1.94 B,$1.73 B,$2.33 B,$1.93 B,$1.33 B,$1.42 B,$1.26 B,$1.32 B,$1.22 B,$1.14 B
polyus,,$1.31 B,$1.34 B,$1.44 B,$1.77 B,$0.85 B,$1.13 B,$1.66 B,$1.82 B,$1.48 B,,,,,,,,,,,,,
dassault-aviation,,$10.30 B,$5.63 B,$4.38 B,$5.56 B,$7.09 B,$2.47 B,$1.31 B,$1.03 B,$0.86 B,$1.35 B,$1.25 B,$1.19 B,$1.17 B,$0.88 B,$1.15 B,$1.84 B,$1.56 B,$1.78 B,$0.18 B,$0.10 B,$57.17 M,
erste-group-bank,,,$70.12 B,$64.69 B,$30.02 B,$37.16 B,$33.20 B,$20.02 B,$14.88 B,$12.24 B,$11.97 B,$12.88 B,$7.77 B,$7.76 B,$8.59 B,$10.56 B,$11.11 B,$9.75 B,$3.22 B,$3.69 B,$3.20 B,$3.45 B,
moncler,,$0.94 B,$1.05 B,$1.13 B,$0.85 B,$0.62 B,$0.47 B,$0.25 B,$0.16 B,$0.15 B,$0.14 B,$0.12 B,$75.61 M,$77.05 M,,,,,,,,,
magna-international,,$1.23 B,$2.94 B,$3.26 B,$1.27 B,$0.68 B,$0.72 B,$0.97 B,$2.86 B,$1.25 B,$1.55 B,$1.52 B,$1.32 B,$2.10 B,$1.33 B,$2.75 B,$2.95 B,$1.88 B,$1.68 B,$1.51 B,$1.52 B,$1.22 B,$0.89 B
heidelbergcement,,$1.49 B,$3.50 B,$3.49 B,$3.95 B,$2.95 B,$2.53 B,$2.08 B,$1.46 B,$1.48 B,$1.99 B,$1.90 B,$2.42 B,$1.30 B,$1.43 B,$1.64 B,$1.55 B,$0.30 B,$0.43 B,$0.52 B,$0.86 B,$0.65 B,
tourmaline-oil,,,$N/A,$0.17 B,$9.28 M,$25.9 M,$13.78 M,$0.66 M,$N/A,$0.22 B,$0.15 M,$4.84 M,$0.27 M,$79.6 M,$0.19 B,,,,,,,,
telenor,,$1.04 B,$1.77 B,$2.45 B,$1.63 B,$2.16 B,$2.85 B,$2.87 B,$1.70 B,$1.71 B,$2.09 B,$1.81 B,$2.60 B,$2.47 B,$2.14 B,$1.43 B,$1.42 B,$0.92 B,$1.08 B,$0.99 B,$1.20 B,$0.83 B,$0.70 B
avery-dennison,,$0.16 B,$0.16 B,$0.25 B,$0.25 B,$0.23 B,$0.22 B,$0.19 B,$0.15 B,$0.22 B,$0.35 B,$0.23 B,$0.17 B,$0.12 B,$0.13 B,$0.10 B,$71.5 M,$58.5 M,$98.5 M,$84.8 M,$29.5 M,$22.8 M,$19.1 M
hyundai-mobis,,$7.71 B,$9.11 B,$10.58 B,$9.60 B,$9.13 B,$8.56 B,$6.61 B,$5.78 B,$7.94 B,$6.83 B,$6.12 B,$2.86 B,$2.39 B,$0.97 B,$1.26 B,$0.87 B,,,,,,
alfa-laval,,$0.44 B,$0.40 B,$0.94 B,$0.69 B,$0.54 B,$0.52 B,$0.28 B,$0.22 B,$0.25 B,$0.22 B,$0.21 B,$0.29 B,$0.28 B,$0.19 B,$0.13 B,$0.13 B,$0.11 B,$0.10 B,$0.10 B,$87.85 M,$79.9 M,
pidilite,$0.11 B,$69.36 M,$85.14 M,$0.18 B,$0.19 B,$0.19 B,$0.22 B,$98.68 M,$56.17 M,$67.97 M,$79.97 M,$71.57 M,$44.02 M,$32.2 M,$47.03 M,$65.53 M,$20.63 M,$11.02 M,$10.87 M,,,,
china-merchants-securities,,,$35.41 B,$30.08 B,$19.23 B,$15.36 B,$11.44 B,$10.50 B,$13.02 B,$11.47 B,$4.18 B,$5.47 B,$5.78 B,$10.01 B,$10.24 B,$5.13 B,$10.38 B,$2.16 B,$0.66 B,$0.39 B,,,
idex,,$0.43 B,$0.85 B,$1.02 B,$0.63 B,$0.46 B,$0.37 B,$0.23 B,$0.32 B,$0.50 B,$0.43 B,$0.31 B,$0.23 B,$0.23 B,$73.52 M,$61.35 M,$0.10 B,$77.94 M,$77.29 M,$7.27 M,$8.55 M,$6.95 M,$4.97 M
celanese,,$1.50 B,$0.54 B,$1.48 B,$0.50 B,$0.47 B,$0.60 B,$0.66 B,$0.99 B,$0.81 B,$1.02 B,$1.01 B,$0.74 B,$0.81 B,$1.25 B,$0.68 B,$0.82 B,$0.79 B,$0.39 B,$0.83 B,$0.14 B,,
porsche-se,,$0.47 B,$0.72 B,$0.74 B,$0.66 B,$1.00 B,$1.14 B,$1.68 B,$2.19 B,$3.12 B,$4.02 B,$3.78 B,$0.60 B,$1.18 B,$40.55 B,$16.17 B,$5.23 B,$5.15 B,,,,,
santos,,$2.46 B,$2.15 B,$1.01 B,$0.74 B,$0.92 B,$0.96 B,$1.46 B,$0.61 B,$0.51 B,$0.51 B,$2.32 B,$3.47 B,$4.45 B,$1.85 B,$0.76 B,$0.15 B,$99.02 M,$0.12 B,$65.52 M,$54.85 M,$31.2 M,$35.59 M
ucb,,$1.22 B,$1.67 B,$1.87 B,$1.59 B,$1.55 B,$1.33 B,$0.84 B,$1.42 B,$0.64 B,$1.05 B,$0.43 B,$0.39 B,$0.73 B,$0.77 B,$0.64 B,$0.83 B,$1.28 B,$0.50 B,$0.20 B,$0.56 B,$0.51 B,
b3,,$2.81 B,$3.43 B,$2.97 B,$2.27 B,$1.75 B,$1.70 B,$3.46 B,$2.08 B,$0.92 B,$1.71 B,$1.60 B,,,,$0.76 B,,,,,,,
western-digital,$2.02 B,$2.32 B,$3.37 B,$3.04 B,$3.45 B,$5.00 B,$6.37 B,$8.37 B,$5.28 B,$5.08 B,$4.30 B,$3.20 B,$3.49 B,$2.73 B,$1.79 B,$1.10 B,$0.90 B,$0.69 B,$0.59 B,$0.37 B,$0.39 B,$0.22 B,$0.16 B
sgs,,$1.75 B,$1.61 B,$2.01 B,$1.52 B,$1.78 B,$1.43 B,$0.96 B,$1.75 B,$1.36 B,$1.09 B,$1.08 B,$1.29 B,$0.87 B,$0.76 B,$0.55 B,$0.38 B,$0.19 B,$0.40 B,$0.39 B,$0.38 B,$0.47 B,$0.55 B
pko-bank-polski,,,$4.94 B,$2.59 B,$4.91 B,$8.07 B,$6.60 B,$4.29 B,$4.41 B,$4.04 B,$3.03 B,$4.30 B,$3.31 B,$2.81 B,$3.10 B,$2.80 B,$4.05 B,$5.96 B,$5.06 B,,,,
sany-heavy-industry,,$5.24 B,$4.64 B,$4.11 B,$3.13 B,$1.96 B,$0.63 B,$1.07 B,$1.06 B,$0.98 B,$1.11 B,$1.55 B,$1.63 B,$0.91 B,$0.45 B,$0.43 B,$0.41 B,$0.17 B,$0.10 B,$0.10 B,$59.4 M,$6.14 M,$4.84 M
reliance-steel-aluminum,,$1.17 B,$0.30 B,$0.68 B,$0.17 B,$0.12 B,$0.15 B,$0.12 B,$0.10 B,$0.10 B,$83.6 M,$97.6 M,$84.6 M,$72.91 M,$43 M,$51.99 M,$77.02 M,$57.47 M,$35.02 M,$11.65 M,$2.16 M,$9.3 M,$9.93 M
loews-corporation,,$43.01 B,$49.85 B,$49.75 B,$47.15 B,$43.81 B,$46.60 B,$45.98 B,$44.83 B,$47.14 B,$48.29 B,$48.66 B,$5.23 B,$7.20 B,$7.40 B,$6.16 B,$9.61 B,$12.95 B,$9.25 B,$8.52 B,$11.44 B,$10.34 B,$6.91 B
mid-america-apartment-communities,,$38.65 M,$54.3 M,$25.19 M,$20.47 M,$34.25 M,$10.75 M,$33.53 M,$37.55 M,$25.4 M,$89.33 M,$9.07 M,$57.31 M,$45.94 M,$13.81 M,$9.42 M,$17.19 M,$9.26 M,$14.06 M,$9.13 M,$10.15 M,$10.59 M,$12.19 M
epam-systems,,$1.74 B,$1.44 B,$1.38 B,$0.93 B,$0.77 B,$0.58 B,$0.36 B,$0.22 B,$0.22 B,$0.17 B,$0.11 B,$88.79 M,$54 M,$52.92 M,,,,,,,,
adani-total-gas,$51.8 M,$4.12 M,$1.39 M,$11.75 M,$23.01 M,$5.65 M,$3.27 M,$2.39 M,$21.47 M,,,,,,,,,,,,,,
quest-diagnostics,,$0.31 B,$0.87 B,$1.15 B,$1.19 B,$0.13 B,$0.13 B,$0.35 B,$0.13 B,$0.19 B,$0.18 B,$0.29 B,$0.16 B,$0.44 B,$0.53 B,$0.25 B,$0.16 B,$0.14 B,$92.13 M,$73.3 M,$0.15 B,$96.77 M,$0.12 B
bunge,,$1.10 B,$0.90 B,$0.35 B,$0.32 B,$0.38 B,$0.60 B,$0.99 B,$0.73 B,$1.70 B,$5.21 B,$0.57 B,$0.83 B,$0.57 B,$0.55 B,$1.00 B,$0.98 B,$0.36 B,$0.35 B,$0.44 B,$0.48 B,$0.48 B,$0.20 B
anhui-conch-cement,,$9.94 B,$14.72 B,$13.65 B,$10.27 B,$5.47 B,$3.80 B,$2.24 B,$2.23 B,$2.28 B,$1.86 B,$1.33 B,$1.28 B,$0.41 B,$0.53 B,$0.99 B,$0.19 B,$0.14 B,$0.14 B,$0.19 B,$0.27 B,$98.01 M,$79.81 M
power-finance-corp,,,,,,,,,,,,$0.41 B,$0.54 B,$0.32 B,$82.5 M,$0.16 B,$0.11 B,$81.93 M,,,,,
eqt-corporation,,$1.45 B,$0.11 B,$18.21 M,$4.59 M,$3.48 M,$0.14 B,$1.38 B,$1.60 B,$1.07 B,$0.84 B,$0.18 B,$0.83 B,$0.22 B,$0.16 B,$N/A,$81.71 M,,$74.96 M,,$37.33 M,$17.74 M,$29.62 M
albemarle,,$1.49 B,$0.43 B,$0.74 B,$0.61 B,$0.55 B,$1.13 B,$2.26 B,$0.21 B,$2.48 B,$0.47 B,$0.47 B,$0.46 B,$0.52 B,$0.30 B,$0.25 B,$0.13 B,$0.14 B,$58.57 M,$46.39 M,$35.17 M,$37.63 M,$30.58 M
nissan,$15.12 B,$14.69 B,$18.44 B,$15.20 B,$12.24 B,$11.34 B,$11.12 B,$8.82 B,$6.68 B,$8.12 B,$8.46 B,$10.17 B,$13.91 B,$9.12 B,$7.67 B,$5.93 B,$4.12 B,$3.64 B,$2.93 B,$1.83 B,$2.24 B,$2.10 B,$2.35 B
avantor,,$0.37 B,$0.30 B,$0.28 B,$0.18 B,$0.18 B,$0.18 B,,,,,,,,,,,,,,,,
