Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
builders-firstsource,$18.21 B,$9.54 B,$16.41 B,$4.76 B,$2.94 B,$1.25 B,$2.46 B,$1.22 B,$1.21 B,$0.67 B,$0.69 B,$0.54 B,$0.19 B,$0.19 B,$0.13 B,$55.27 M,$0.25 B,$0.58 B,$0.69 B,,,,
techtronic-industries,$18.21 B,$20.60 B,$4.13 B,$2.78 B,$1.71 B,$1.08 B,$1.28 B,$0.80 B,$0.88 B,$0.62 B,$0.48 B,$0.33 B,$0.16 B,$0.20 B,$0.11 B,$19.81 M,$0.12 B,$0.18 B,$0.36 B,$0.27 B,,,
mc-cormick,$17.99 B,$22.22 B,$25.82 B,$25.50 B,$22.57 B,$18.39 B,$13.34 B,$11.68 B,$10.88 B,$9.55 B,$9.03 B,$8.42 B,$6.70 B,$6.18 B,$4.77 B,$4.14 B,$4.84 B,$5.01 B,$4.10 B,$5.24 B,$4.13 B,$3.25 B,$2.90 B
china-overseas-land-and-investment,$18.16 B,$28.93 B,$25.91 B,$23.85 B,$42.69 B,$37.63 B,$35.25 B,$26.12 B,$34.60 B,$24.29 B,$22.97 B,$24.35 B,$13.64 B,$15.10 B,$17.27 B,$10.95 B,$16.02 B,$9.39 B,$2.74 B,$1.57 B,$0.99 B,$0.50 B,$0.71 B
uwm-holdings,$18.18 B,$5.31 B,$0.59 B,,,,,,,,,,,,,,,,,,,,
legal-and-eneral,$18.13 B,$18.05 B,$23.97 B,$21.65 B,$23.70 B,$17.47 B,$21.88 B,$18.11 B,$23.60 B,$22.99 B,$21.73 B,$13.91 B,$9.30 B,$8.76 B,$7.64 B,$6.59 B,$16.34 B,$20.15 B,$13.65 B,$13.73 B,$11.66 B,$7.85 B,$10.32 B
centerpoint-energy,$18.16 B,$18.87 B,$17.55 B,$11.78 B,$13.69 B,$14.14 B,$12.22 B,$10.61 B,$7.89 B,$10.07 B,$9.94 B,$8.23 B,$8.55 B,$6.68 B,$5.67 B,$4.34 B,$5.53 B,$5.20 B,$3.99 B,$3.48 B,$2.96 B,$2.59 B,$8.00 B
aeon,$18.13 B,$17.62 B,$19.90 B,$27.63 B,$17.43 B,$16.35 B,$14.12 B,$11.91 B,$12.95 B,$8.51 B,$11.36 B,$8.83 B,$10.41 B,$9.54 B,$6.47 B,$7.87 B,$11.73 B,$15.69 B,$18.44 B,$11.11 B,$11.14 B,$7.83 B,$7.44 B
ball-corporation,$18.13 B,$16.05 B,$30.88 B,$30.52 B,$20.99 B,$15.41 B,$13.24 B,$13.12 B,$10.27 B,$9.33 B,$7.34 B,$6.70 B,$5.80 B,$5.85 B,$4.86 B,$3.94 B,$4.38 B,$4.54 B,$4.13 B,$4.95 B,$3.35 B,$2.92 B,$2.04 B
nippon-paint,$18.06 B,$18.33 B,$25.58 B,$35.24 B,$16.61 B,$10.92 B,$10.12 B,$8.78 B,$7.87 B,$9.45 B,$4.41 B,$2.27 B,$1.81 B,$2.02 B,$1.59 B,$1.04 B,$1.30 B,$1.39 B,,,,,
markel,$18.16 B,$17.72 B,$16.86 B,$14.23 B,$15.76 B,$14.41 B,$15.82 B,$12.65 B,$12.33 B,$9.53 B,$8.11 B,$4.17 B,$3.98 B,$3.67 B,$3.33 B,$2.93 B,$4.88 B,$4.79 B,$3.06 B,$3.58 B,$2.49 B,$2.02 B,$1.76 B
didi,$18.12 B,$15.43 B,$23.73 B,,,,,,,,,,,,,,,,,,,,
mitsubishi-heavy-industries,$17.95 B,$13.13 B,$7.76 B,$10.27 B,$13.09 B,$12.04 B,$12.52 B,$15.38 B,$14.85 B,$18.81 B,$20.81 B,$16.19 B,$14.17 B,$12.56 B,$11.77 B,$14.70 B,$14.53 B,$15.33 B,$14.86 B,$9.57 B,$9.36 B,$8.24 B,$8.96 B
pkn-orlen,$17.96 B,$16.99 B,$1.70 B,$1.44 B,$2.27 B,$2.86 B,$3.10 B,$1.98 B,$1.75 B,$1.39 B,$1.40 B,$1.69 B,,,,,,,,,,,
principal,$17.91 B,$20.53 B,$19.17 B,$13.62 B,$15.21 B,$12.34 B,$20.37 B,$16.64 B,$13.10 B,$15.26 B,$14.55 B,$8.37 B,$7.50 B,$10.43 B,$7.66 B,$5.85 B,$17.78 B,$15.75 B,$13.30 B,$12.30 B,$10.60 B,$10.07 B,$8.64 B
deckers-brands,$17.89 B,$10.56 B,$10.05 B,$8.05 B,$4.72 B,$3.72 B,$2.56 B,$1.77 B,$1.52 B,$3.14 B,$2.92 B,$1.38 B,$2.91 B,$3.07 B,$1.30 B,$1.04 B,$2.01 B,$0.75 B,$0.34 B,$0.57 B,$0.19 B,$31.6 M,$39.62 M
biomarin,$17.65 B,$19.23 B,$16.22 B,$15.91 B,$15.20 B,$15.17 B,$15.66 B,$14.24 B,$16.92 B,$13.47 B,$10.09 B,$6.18 B,$3.92 B,$2.97 B,$1.89 B,$1.77 B,$3.43 B,$1.50 B,$0.80 B,$0.41 B,$0.49 B,$0.37 B,$0.70 B
telefonica-brasil,$17.97 B,$11.90 B,$14.50 B,$15.10 B,$23.06 B,$19.41 B,$23.49 B,$21.52 B,$14.98 B,$18.80 B,$20.17 B,$25.82 B,$30.46 B,$12.29 B,$12.08 B,$9.81 B,$12.87 B,$12.96 B,$10.05 B,$9.59 B,$7.76 B,$4.54 B,$6.51 B
sirius-xm,$17.81 B,$22.71 B,$25.19 B,$27.06 B,$31.54 B,$24.81 B,$24.63 B,$21.47 B,$20.95 B,$19.76 B,$21.27 B,$15.20 B,$6.82 B,$6.41 B,$2.32 B,$0.42 B,$4.45 B,$5.07 B,$9.01 B,$9.73 B,$3.59 B,$49.57 M,$0.66 B
axon,$17.71 B,$11.80 B,$10.74 B,$7.81 B,$4.35 B,$2.57 B,$1.40 B,$1.26 B,$0.92 B,$1.40 B,$0.83 B,$0.47 B,$0.28 B,$0.29 B,$0.27 B,$0.32 B,$0.90 B,$0.46 B,$0.43 B,$1.93 B,$0.34 B,$11.39 M,$38.41 M
celltrion,$17.73 B,$18.13 B,$23.18 B,$45.09 B,$19.91 B,$24.83 B,$25.74 B,$10.87 B,$8.08 B,$3.62 B,$3.56 B,$4.34 B,$3.65 B,$3.44 B,$1.31 B,$0.80 B,$18.68 M,,,,,,
china-railway,$17.69 B,$18.33 B,$20.72 B,$18.27 B,$19.88 B,$22.77 B,$27.04 B,$27.23 B,$34.55 B,$29.08 B,$9.73 B,$10.78 B,$8.12 B,$14.19 B,$19.06 B,$16.53 B,$32.47 B,,,,,,
nokia,$17.83 B,$26.13 B,$35.55 B,$21.76 B,$20.69 B,$32.18 B,$25.99 B,$27.99 B,$28.78 B,$29.87 B,$30.09 B,$14.49 B,$18.12 B,$38.55 B,$47.86 B,$59.29 B,$152.24 B,$83.21 B,$81.14 B,$73.08 B,$81.53 B,$74.21 B,$116.21 B
essity,$17.72 B,$18.31 B,$2.23 B,$2.25 B,$2.16 B,$1.65 B,$2.01 B,,,,,,,,,,,,,,,,
pbbank-public-bank,$17.61 B,$3.77 B,$19.35 B,$19.81 B,$18.37 B,$23.15 B,$19.76 B,$16.98 B,$16.65 B,$20.21 B,$20.74 B,$18.66 B,$14.77 B,$15.08 B,$11.51 B,$8.74 B,$11.24 B,$7.33 B,,,,,
clorox,$17.56 B,$17.31 B,$21.42 B,$25.45 B,$19.19 B,$19.74 B,$19.17 B,$15.45 B,$16.40 B,$13.64 B,$12.04 B,$9.58 B,$8.77 B,$8.70 B,$8.55 B,$7.72 B,$9.04 B,$9.70 B,$8.53 B,$9.03 B,$10.20 B,$8.95 B,$9.20 B
mfhc,$17.60 B,$13.74 B,$17.47 B,$14.43 B,$13.83 B,$11.55 B,$10.97 B,$9.69 B,$9.00 B,$9.92 B,$10.41 B,$8.91 B,$7.53 B,$8.54 B,$6.40 B,$3.85 B,$6.80 B,$8.35 B,$7.63 B,,,,
vertiv-holdings,$17.98 B,$5.15 B,$9.38 B,$6.13 B,$0.76 B,$0.67 B,,,,,,,,,,,,,,,,,
sbi-life-insurance,$17.60 B,$14.89 B,$16.07 B,$12.36 B,$13.48 B,$8.53 B,$10.82 B,,,,,,,,,,,,,,,,
zto-express,$17.32 B,$22.46 B,$22.95 B,$3.21 B,$18.25 B,$12.43 B,$11.42 B,$8.82 B,,,,,,,,,,,,,,,
ems-chemie,$17.48 B,$15.83 B,$26.13 B,$22.63 B,,,,,,,,,,,,,,,,,,,
warner-music-group,$17.50 B,$18.03 B,$22.21 B,$19.37 B,,,,,,,,,,,,,,,,,,,
arca-continental,$17.85 B,$14.21 B,$11.28 B,$8.45 B,$9.53 B,$9.83 B,$12.20 B,$8.74 B,$9.76 B,$10.20 B,$10.09 B,$12.06 B,$3.44 B,$3.92 B,$2.67 B,$1.43 B,$2.75 B,$2.95 B,$1.82 B,$1.53 B,$1.50 B,,
carlsberg,$17.42 B,$19.08 B,$3.33 B,$3.16 B,$2.92 B,$2.15 B,$2.41 B,$1.77 B,$1.84 B,$1.63 B,$2.29 B,$2.02 B,$1.45 B,$1.15 B,$0.62 B,$0.57 B,$0.42 B,,,,,,
yankuang-energy,$17.51 B,$20.47 B,$14.76 B,$6.09 B,,,,,,,,,,,,,,,,,,,
expeditors,$17.50 B,$16.53 B,$22.74 B,$16.09 B,$13.23 B,$11.68 B,$11.49 B,$9.55 B,$8.21 B,$8.54 B,$8.96 B,$8.16 B,$8.68 B,$11.57 B,$7.37 B,$7.05 B,$9.51 B,$8.62 B,$7.21 B,$5.95 B,$3.95 B,$3.40 B,$2.93 B
sonova,$17.50 B,$14.50 B,$24.40 B,$16.44 B,$14.52 B,$10.66 B,$10.15 B,$7.92 B,$8.48 B,$9.98 B,$9.08 B,$7.40 B,$6.94 B,$8.52 B,$4.82 B,,,,,,,,
olympus,$17.46 B,$22.33 B,$29.58 B,$28.13 B,$19.94 B,$10.44 B,$13.09 B,$11.89 B,$13.63 B,$12.23 B,$10.73 B,$5.42 B,$3.47 B,$8.14 B,$8.65 B,$5.21 B,$11.22 B,$8.52 B,$6.94 B,$5.63 B,$5.72 B,$4.30 B,
ypf,$17.83 B,$7.09 B,$1.50 B,$1.84 B,$4.55 B,$5.26 B,$9.01 B,$6.48 B,$6.18 B,$10.41 B,$12.96 B,$5.72 B,$13.64 B,$19.81 B,$17.20 B,$18.09 B,$16.97 B,$18.85 B,$20.44 B,$17.30 B,$14.56 B,$4.78 B,$7.76 B
fresenius,$17.34 B,$15.77 B,$26.60 B,$30.58 B,$37.25 B,$26.96 B,$43.10 B,$42.97 B,$39.36 B,$28.42 B,$27.69 B,$20.52 B,$15.06 B,,,,,,,,,,
aker-bp,$17.37 B,$19.58 B,$11.08 B,$9.12 B,$11.76 B,$9.01 B,$8.81 B,$6.07 B,$1.27 B,$1.08 B,$1.54 B,$2.08 B,$1.87 B,$0.51 B,$0.53 B,,,,,,,,
wsp-global,$17.37 B,$14.46 B,$16.93 B,$10.71 B,$7.19 B,$4.49 B,$4.89 B,$3.34 B,$3.04 B,$2.66 B,$1.55 B,$1.01 B,$0.67 B,$0.55 B,$0.46 B,$0.29 B,$0.30 B,$0.12 B,,,,,
huntington-bancshares,$17.36 B,$20.34 B,$22.16 B,$12.91 B,$15.38 B,$12.47 B,$15.73 B,$14.34 B,$8.79 B,$8.53 B,$8.01 B,$5.38 B,$4.74 B,$5.93 B,$2.61 B,$2.80 B,$5.40 B,$5.59 B,$5.32 B,$5.72 B,$5.15 B,$4.35 B,$4.31 B
hormel-foods,$17.15 B,$24.88 B,$26.48 B,$25.16 B,$24.12 B,$22.81 B,$19.27 B,$18.40 B,$20.89 B,$13.73 B,$11.90 B,$8.22 B,$7.73 B,$6.82 B,$5.13 B,$4.18 B,$5.48 B,$5.14 B,$4.50 B,$4.32 B,$3.57 B,$3.22 B,$3.72 B
standard-bank-group,$17.34 B,$16.33 B,$11.75 B,$10.67 B,$14.15 B,$15.02 B,$16.43 B,$12.63 B,$9.62 B,$12.14 B,$11.00 B,$10.02 B,$7.86 B,$8.89 B,$8.27 B,$6.67 B,$7.24 B,$6.79 B,$5.40 B,$4.69 B,$2.76 B,,
waters-corporation,$17.27 B,$20.35 B,$22.74 B,$15.35 B,$14.62 B,$13.79 B,$15.36 B,$10.82 B,$10.93 B,$9.37 B,$8.48 B,$7.52 B,$6.63 B,$7.13 B,$5.83 B,$3.60 B,$7.98 B,$4.96 B,$3.98 B,$5.60 B,$4.00 B,$2.79 B,$5.07 B
hdfc-life,$17.31 B,$14.70 B,$17.64 B,$18.68 B,$17.71 B,$11.18 B,$12.10 B,,,,,,,,,,,,,,,,
akamai,$17.25 B,$13.25 B,$19.01 B,$17.09 B,$13.99 B,$9.95 B,$11.00 B,$11.55 B,$9.32 B,$11.22 B,$8.42 B,$7.27 B,$5.79 B,$8.77 B,$4.33 B,$2.55 B,$5.75 B,$8.51 B,$3.04 B,$1.65 B,$1.31 B,$0.20 B,$0.68 B
southwest-airlines,$17.32 B,$19.99 B,$25.35 B,$27.51 B,$28.01 B,$25.68 B,$38.83 B,$30.68 B,$27.88 B,$28.59 B,$13.19 B,$7.47 B,$6.66 B,$9.70 B,$8.49 B,$6.37 B,$8.96 B,$12.00 B,$13.08 B,$12.77 B,$12.74 B,$10.79 B,$14.16 B
guotai-junan-securities,$17.25 B,$16.21 B,$23.26 B,$22.23 B,$22.36 B,$19.16 B,$23.97 B,$20.40 B,$28.11 B,,,,,,,,,,,,,,
kakao,$17.24 B,$18.28 B,$40.99 B,$30.75 B,$10.88 B,$7.30 B,$8.69 B,$4.31 B,$5.91 B,$6.54 B,$1.05 B,$1.18 B,$1.39 B,$0.91 B,$0.79 B,$0.33 B,$1.08 B,,,,,,
abiomed,$17.18 B,$17.18 B,$16.34 B,$14.65 B,$7.69 B,$14.64 B,$8.28 B,$4.88 B,$3.83 B,$1.56 B,$1.06 B,$0.52 B,$0.71 B,$0.36 B,$0.32 B,$0.60 B,$0.50 B,$0.37 B,$0.24 B,$0.34 B,$0.14 B,$76.49 M,$0.33 B
royalty-pharma,$17.13 B,$17.43 B,$17.11 B,$19.42 B,,,,,,,,,,,,,,,,,,,
ctbc-financial-holding,$17.13 B,$14.06 B,$18.29 B,$13.68 B,$14.52 B,$12.89 B,$13.38 B,$10.64 B,$9.52 B,$10.22 B,$9.98 B,$7.33 B,$6.68 B,$7.35 B,$5.85 B,$3.84 B,$5.97 B,$6.67 B,,,,,
tdk,$17.14 B,$12.28 B,$14.78 B,$19.03 B,$14.37 B,$8.83 B,$10.05 B,$8.72 B,$8.17 B,$7.54 B,$6.04 B,$4.55 B,$5.66 B,$8.94 B,$7.84 B,$4.62 B,$9.86 B,$10.51 B,$9.11 B,$9.80 B,$9.53 B,$5.36 B,$6.25 B
hydro-one,$17.19 B,$16.07 B,$15.44 B,$13.42 B,$11.46 B,$8.85 B,$10.61 B,$10.40 B,$9.56 B,,,,,,,,,,,,,,
snam,$16.99 B,$16.19 B,$19.64 B,$18.50 B,$17.28 B,$14.42 B,$16.64 B,$14.48 B,$18.48 B,$17.45 B,$18.97 B,$16.59 B,$14.90 B,$16.70 B,$16.78 B,$9.74 B,$11.23 B,$10.39 B,$8.04 B,$11.35 B,,,
nan-ya-plastics,$17.05 B,$18.29 B,$24.48 B,$20.31 B,$19.19 B,$19.59 B,$20.72 B,$17.49 B,$15.12 B,$16.93 B,$18.21 B,$15.15 B,$15.60 B,$19.65 B,$13.91 B,$8.19 B,$20.21 B,$11.98 B,$9.92 B,,,,
ck-asset--holdings,$17.02 B,$22.16 B,$22.96 B,$18.98 B,$26.67 B,$27.02 B,$32.30 B,$23.57 B,$25.09 B,,,,,,,,,,,,,,
atmos-energy,$16.84 B,$15.80 B,$13.90 B,$12.02 B,$13.67 B,$10.83 B,$9.53 B,$7.79 B,$6.43 B,$5.62 B,$4.13 B,$3.17 B,$3.00 B,$2.82 B,$2.73 B,$2.15 B,$2.52 B,$2.82 B,$2.11 B,$2.16 B,$1.25 B,$1.05 B,$0.86 B
safco,$16.94 B,$18.52 B,$22.41 B,$8.96 B,$8.61 B,$8.56 B,$7.24 B,$8.34 B,$9.12 B,$12.50 B,$13.92 B,$13.54 B,,,,,,,,,,,
tyler-technologies,$16.97 B,$13.42 B,$22.04 B,$17.60 B,$11.79 B,$7.11 B,$6.65 B,$5.22 B,$6.41 B,$3.66 B,$3.35 B,$1.51 B,$0.89 B,$0.67 B,$0.69 B,$0.43 B,$0.49 B,$0.54 B,$0.34 B,$0.34 B,$0.39 B,$0.19 B,$0.21 B
wilmar,$16.88 B,$19.33 B,$19.27 B,$22.58 B,$19.37 B,$14.44 B,$14.61 B,$15.67 B,$13.30 B,$15.68 B,$17.28 B,$17.46 B,$24.59 B,$27.93 B,$29.26 B,$12.45 B,$23.91 B,$4.00 B,,,,,
mitsubishi-estate,$16.90 B,$16.87 B,$18.41 B,$21.51 B,$25.98 B,$21.76 B,$24.10 B,$27.78 B,$29.07 B,$29.68 B,$41.58 B,$33.08 B,$20.55 B,$25.65 B,$22.08 B,$22.06 B,,,,,,,
check-point-software,$17.04 B,$15.82 B,$15.47 B,$18.63 B,$16.14 B,$15.94 B,$16.93 B,$14.48 B,$14.23 B,$14.44 B,$12.40 B,$9.48 B,$10.97 B,$9.64 B,$7.08 B,$3.98 B,$4.86 B,$4.94 B,$4.90 B,$6.11 B,$4.20 B,$3.18 B,$9.68 B
brookfield-renewable-partners,$16.69 B,$16.20 B,$9.77 B,$11.84 B,$8.26 B,$4.64 B,$6.28 B,$4.92 B,$3.74 B,$4.43 B,$3.47 B,$3.92 B,$2.78 B,$2.16 B,$1.92 B,$0.63 B,,,,,,,
factset,$16.86 B,$15.28 B,$18.36 B,$12.63 B,$10.17 B,$7.61 B,$7.53 B,$6.48 B,$6.69 B,$5.87 B,$4.64 B,$3.89 B,$3.93 B,$4.34 B,$3.10 B,$2.08 B,$2.68 B,$2.76 B,$1.99 B,$1.88 B,$1.30 B,$0.97 B,$1.19 B
inpex,$16.85 B,$13.76 B,$12.07 B,$7.87 B,$15.24 B,$12.99 B,$18.22 B,$14.70 B,$14.37 B,$16.44 B,$18.75 B,$19.43 B,$22.80 B,$13.73 B,$17.77 B,,,,,,,,
cms-energy,$16.96 B,$18.38 B,$18.84 B,$17.46 B,$17.84 B,$14.07 B,$13.32 B,$11.64 B,$10.00 B,$9.56 B,$7.12 B,$6.43 B,$5.59 B,$4.64 B,$3.56 B,$2.28 B,$3.91 B,$3.68 B,$3.20 B,$2.03 B,$1.37 B,$1.36 B,$3.20 B
aristocrat,$16.74 B,$13.63 B,$20.25 B,$15.22 B,$15.05 B,$9.82 B,$11.79 B,$7.14 B,$4.73 B,$3.38 B,$2.30 B,$1.80 B,$1.21 B,$1.62 B,$1.92 B,$1.24 B,$4.56 B,$5.88 B,$4.44 B,$3.12 B,$0.53 B,$1.40 B,$1.95 B
cooper-companies,$16.59 B,$16.32 B,$20.69 B,$17.84 B,$15.76 B,$12.52 B,$10.64 B,$8.53 B,$6.47 B,$7.80 B,$5.94 B,$4.48 B,$3.37 B,$2.58 B,$1.72 B,$0.74 B,$1.70 B,$2.00 B,$2.28 B,$2.31 B,$1.50 B,$0.77 B,$0.76 B
westlake-chemical,$16.56 B,$13.07 B,$12.41 B,$10.42 B,$9.00 B,$8.50 B,$13.75 B,$7.21 B,$7.07 B,$8.11 B,$8.13 B,$5.30 B,$2.68 B,$2.88 B,$1.64 B,$1.06 B,$1.24 B,$2.04 B,$1.87 B,$2.16 B,,,
bank-of-jiangsu,$16.75 B,$15.43 B,$13.51 B,$12.36 B,,,,,,,,,,,,,,,,,,,
draftkings,$16.73 B,$5.11 B,$11.16 B,$18.23 B,$0.42 B,,,,,,,,,,,,,,,,,,
everest-re,$16.69 B,$12.97 B,$10.78 B,$9.35 B,$11.29 B,$8.85 B,$9.08 B,$8.84 B,$7.81 B,$7.61 B,$7.41 B,$5.65 B,$4.51 B,$4.61 B,$5.08 B,$4.67 B,$6.31 B,$6.37 B,$6.48 B,$4.98 B,$4.66 B,$2.78 B,$3.27 B
lpl-financial,$16.94 B,$17.20 B,$12.83 B,$8.26 B,$7.40 B,$5.19 B,$5.15 B,$3.13 B,$3.81 B,$4.32 B,$4.79 B,$2.99 B,$3.37 B,$3.89 B,,,,,,,,,
elm-company,$16.68 B,$7.07 B,,,,,,,,,,,,,,,,,,,,,
htsc,$16.67 B,$17.52 B,$3.23 B,$2.86 B,$4.39 B,$2.30 B,$3.23 B,$3.32 B,$2.89 B,,,,,,,,,,,,,,
bt-group,$16.54 B,$13.48 B,$22.70 B,$17.87 B,$24.93 B,$29.99 B,$36.23 B,$44.89 B,$58.48 B,$50.88 B,$49.50 B,$29.40 B,$22.88 B,$21.65 B,$16.93 B,$15.34 B,$43.32 B,$48.95 B,$32.18 B,$33.23 B,$29.09 B,$21.28 B,$27.51 B
skyworks-solutions,$16.60 B,$14.59 B,$25.65 B,$25.39 B,$20.61 B,$11.66 B,$17.31 B,$13.79 B,$14.68 B,$13.86 B,$5.38 B,$3.89 B,$3.04 B,$5.29 B,$2.47 B,$0.91 B,$1.37 B,$1.15 B,$0.81 B,$1.47 B,$1.29 B,$1.18 B,$0.96 B
varun-beverages,$16.63 B,$10.38 B,$5.16 B,$3.61 B,$2.86 B,$2.04 B,$1.86 B,$1.01 B,,,,,,,,,,,,,,,
seagate,$16.85 B,$10.86 B,$24.79 B,$15.97 B,$15.63 B,$10.92 B,$11.90 B,$11.26 B,$10.96 B,$21.76 B,$18.44 B,$10.87 B,$7.62 B,$6.80 B,$9.05 B,$2.16 B,$13.43 B,$14.70 B,$9.65 B,$8.08 B,$8.06 B,$4.57 B,
seres-group,$16.62 B,$8.59 B,$12.70 B,$3.34 B,,,,,,,,,,,,,,,,,,,
sun-communities,$16.56 B,$18.06 B,$24.34 B,$16.34 B,$13.98 B,$8.78 B,$7.36 B,$5.59 B,$4.00 B,$2.93 B,$1.54 B,$1.18 B,$0.79 B,$0.66 B,$0.37 B,$0.25 B,$0.38 B,$0.58 B,$0.56 B,$0.74 B,$0.73 B,$0.66 B,$0.65 B
hubbell,$16.52 B,$12.60 B,$11.33 B,$8.50 B,$8.05 B,$5.43 B,$7.40 B,$6.46 B,$5.84 B,$5.48 B,$5.66 B,$4.40 B,$3.46 B,$3.21 B,$2.48 B,$1.83 B,$2.93 B,$2.72 B,$2.76 B,$3.20 B,$2.65 B,$2.08 B,$1.72 B
ntt-data,$16.60 B,$20.26 B,$30.05 B,$19.19 B,$18.89 B,$15.31 B,$16.63 B,$13.63 B,$13.69 B,$10.60 B,$10.37 B,$8.76 B,$8.87 B,$9.67 B,$8.72 B,$11.07 B,$12.48 B,$14.05 B,$13.95 B,$9.05 B,$10.57 B,$7.75 B,$9.92 B
align-technology,$16.94 B,$16.47 B,$51.82 B,$42.14 B,$21.88 B,$16.70 B,$17.81 B,$7.66 B,$5.23 B,$4.48 B,$4.60 B,$2.23 B,$1.86 B,$1.49 B,$1.32 B,$0.58 B,$1.14 B,$0.90 B,$0.40 B,$0.65 B,$0.97 B,$0.15 B,$0.21 B
terna,$16.60 B,$14.76 B,$16.16 B,$15.43 B,$13.40 B,$11.38 B,$11.62 B,$9.25 B,$10.45 B,$9.19 B,$10.08 B,$8.04 B,$6.78 B,$8.42 B,$8.60 B,$6.53 B,$8.05 B,$6.77 B,$4.93 B,$5.72 B,,,
vanke,$16.66 B,$29.69 B,$34.57 B,$49.23 B,$51.46 B,$38.14 B,$51.48 B,$31.77 B,$40.53 B,$24.72 B,,,,,,,,,,,,,
northern-trust,$16.64 B,$18.44 B,$24.85 B,$19.38 B,$22.27 B,$18.30 B,$22.71 B,$20.16 B,$16.52 B,$15.73 B,$14.68 B,$11.98 B,$9.55 B,$13.42 B,$12.66 B,$11.62 B,$16.89 B,$13.27 B,$11.30 B,$10.64 B,$10.18 B,$7.73 B,$13.34 B
yum-china,$16.28 B,$22.86 B,$21.33 B,$23.94 B,$18.05 B,$12.70 B,$15.37 B,$10.00 B,,,,,,,,,,,,,,,
abu-dhabi-commercial-bank-adcb,$16.50 B,,,,,,,,,,,,,,,,,,,,,,
hologic,$16.40 B,$18.39 B,$19.28 B,$18.71 B,$13.77 B,$11.95 B,$11.78 B,$11.16 B,$10.97 B,$7.47 B,$6.11 B,$5.34 B,$4.60 B,$4.89 B,$3.74 B,$3.34 B,$8.73 B,$2.49 B,$1.69 B,$0.57 B,$0.34 B,$0.23 B,$0.17 B
weichai-power,$16.44 B,$12.65 B,$22.84 B,$18.39 B,$17.69 B,$8.99 B,$9.85 B,$5.83 B,$5.58 B,$8.70 B,$6.70 B,$8.29 B,$8.26 B,$12.44 B,$7.59 B,$2.04 B,$5.60 B,$1.16 B,$0.55 B,$0.91 B,,,
sungrow-power-supply,$16.38 B,$23.84 B,$33.98 B,$16.14 B,$2.19 B,$1.88 B,$4.16 B,$2.14 B,$2.79 B,$1.71 B,$1.73 B,$0.44 B,$0.77 B,,,,,,,,,,
siemens-india,$16.35 B,$12.18 B,$11.30 B,$7.67 B,$7.47 B,$5.33 B,$6.87 B,$5.83 B,$6.43 B,$5.09 B,$3.82 B,$4.28 B,$4.12 B,$6.17 B,$4.23 B,$2.01 B,$8.11 B,$4.34 B,$2.66 B,,,,
hindustan-zinc,$16.37 B,$16.42 B,$17.98 B,$13.80 B,$12.42 B,$16.78 B,$20.38 B,$15.88 B,$9.32 B,$11.35 B,$9.05 B,$10.49 B,$9.54 B,$12.90 B,$11.01 B,$2.97 B,$8.90 B,$7.92 B,,,,,
regions-financial,$16.22 B,$20.14 B,$20.53 B,$15.48 B,$16.42 B,$13.71 B,$20.04 B,$17.67 B,$12.45 B,$14.29 B,$13.62 B,$10.07 B,$5.41 B,$8.79 B,$6.30 B,$5.50 B,$16.40 B,$27.30 B,$15.58 B,$16.59 B,$6.68 B,$5.98 B,$5.57 B
grasim-industries,$16.35 B,$13.71 B,$14.34 B,$8.34 B,$6.85 B,$7.76 B,$11.96 B,$5.92 B,$5.19 B,$4.90 B,$4.03 B,$5.30 B,$4.30 B,$4.79 B,$4.89 B,$2.32 B,$8.55 B,$5.83 B,,,,,
kubota,$16.36 B,$16.18 B,$26.63 B,$26.37 B,$19.34 B,$17.43 B,$24.15 B,$17.82 B,$19.50 B,$18.42 B,$20.81 B,$14.40 B,$10.43 B,$12.00 B,$11.63 B,$8.89 B,$8.75 B,$12.03 B,$11.26 B,$6.99 B,$5.80 B,$3.77 B,$3.67 B
zte,$16.28 B,$16.42 B,$22.96 B,$21.80 B,$19.90 B,$11.21 B,$21.97 B,$9.13 B,$11.48 B,$9.55 B,$7.31 B,$5.45 B,$9.50 B,$11.75 B,$11.93 B,$5.05 B,$7.90 B,$4.74 B,$3.29 B,$3.10 B,$1.50 B,$0.86 B,$1.57 B
booz-allen-hamilton,$16.33 B,$13.82 B,$11.31 B,$12.02 B,$9.98 B,$6.35 B,$5.55 B,$5.39 B,$4.58 B,$3.92 B,$2.73 B,$1.88 B,$2.20 B,$2.38 B,,,,,,,,,
george-weston,$16.10 B,$17.99 B,$16.99 B,$11.45 B,$12.12 B,$10.13 B,$11.11 B,$10.77 B,$9.83 B,$11.05 B,$9.31 B,$9.11 B,$8.61 B,$10.87 B,$8.20 B,$6.36 B,$7.00 B,$8.37 B,$9.58 B,$11.77 B,$10.34 B,$8.78 B,$10.00 B
formosa-plastics,$16.20 B,$17.95 B,$23.93 B,$21.86 B,$21.12 B,$21.04 B,$21.07 B,$17.59 B,$15.32 B,$15.00 B,$17.08 B,$16.57 B,$16.34 B,$20.55 B,$12.89 B,$7.59 B,$16.06 B,$9.49 B,$8.81 B,,,,
