Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
incannex-healthcare,,,,,$0.04 M,$0.14 M,$0.3 M,$0.27 M,$0.76 M,$0.87 M,$1.34 M,$0.97 M,$0.89 M,$1.59 M,$5.1 M,$0.1 M,$0.06 M,,,,,,
skechers,,$1.64 B,$1.66 B,$2.00 B,$1.27 B,$97 M,$80.91 M,$75.02 M,$84.65 M,$0.11 B,$0.12 B,$0.14 B,$0.13 B,$81.98 M,$18.17 M,$16.76 M,$16.89 M,$0.10 B,$0.10 B,$0.11 B,$0.11 B,$0.11 B,$0.11 B
far-eastone,,$2.16 B,$2.58 B,$2.93 B,$1.44 B,$0.96 B,$1.28 B,$1.18 B,$1.29 B,$0.81 B,$0.74 B,$44.29 M,$0.11 B,$0.23 B,$31.06 M,$73.37 M,$93.56 M,$0.18 B,,,,,
thai-beverage,,$5.66 B,$6.64 B,$5.59 B,$7.17 B,$7.15 B,$1.23 B,$1.33 B,$1.22 B,$1.50 B,$2.06 B,$3.48 B,$0.58 B,$0.31 B,$0.25 B,$0.51 B,$0.44 B,$0.47 B,$0.98 B,$1.23 B,,,
mitsubishi-chemical,$16.84 B,$17.70 B,$21.30 B,$21.13 B,$20.24 B,$15.10 B,$15.15 B,$13.04 B,$13.36 B,$12.22 B,$12.71 B,$14.04 B,$15.68 B,$15.54 B,$10.43 B,$8.23 B,$6.28 B,$5.40 B,$6.57 B,$8.26 B,$8.15 B,$7.88 B,$7.55 B
elbit-systems,,$1.28 B,$1.45 B,$1.20 B,$1.23 B,$0.79 B,$0.44 B,$0.40 B,$0.50 B,$0.59 B,$0.66 B,$0.67 B,$0.66 B,$0.35 B,$0.38 B,$0.28 B,$0.46 B,$0.15 B,$0.26 B,$96.48 M,$77.36 M,$0.10 B,$0.11 B
clean-harbors,,$2.59 B,$2.70 B,$1.70 B,$1.72 B,$1.57 B,$1.62 B,$1.63 B,$1.38 B,$1.39 B,$1.40 B,$1.40 B,$0.53 B,$14.79 M,$0.30 B,$70.89 M,$0.12 B,$0.12 B,$0.16 B,$0.15 B,$0.17 B,$0.17 B,$48.51 M
ipsen,,$4.06 M,$0.78 B,$1.07 B,$0.95 B,$0.38 B,$0.43 B,$0.32 B,$17.6 M,$12.28 M,$13.26 M,$5.75 M,$26.87 M,$25.89 M,$24.61 M,$0.23 B,$47.25 M,$43 M,$74.76 M,$0.27 B,,,
fortune-brands-innovations,,$2.67 B,$2.70 B,$2.57 B,$2.18 B,$2.33 B,$1.50 B,$1.43 B,$1.17 B,$0.67 B,$0.35 B,$0.32 B,$0.41 B,$19.8 M,$25.1 M,,,,,,,,
china-resources-power-holdings,,$17.89 B,$17.40 B,$14.09 B,$11.42 B,$12.34 B,$12.91 B,$11.79 B,$11.42 B,$12.94 B,$11.31 B,$10.35 B,$10.68 B,$9.62 B,$7.28 B,$4.87 B,$3.42 B,$2.13 B,$1.42 B,$1.16 B,$0.58 B,$0.65 B,
microstrategy,,$2.44 B,$2.23 B,$0.57 B,$0.10 B,,,,,,,,,,,,,,,,,$49.73 M,$1.21 M
universal-health-services,,$5.27 B,$4.55 B,$4.19 B,$4.31 B,$3.99 B,$4.04 B,$4.13 B,$3.45 B,$3.27 B,$3.30 B,$3.73 B,$3.65 B,$3.91 B,$0.95 B,$0.99 B,$1.01 B,$0.82 B,$0.64 B,$0.86 B,$0.87 B,$0.68 B,$0.72 B
annaly-capital-management,,$8.79 B,$7.10 B,$7.03 B,$10.56 B,$8.04 B,$7.11 B,$7.86 B,$4.73 B,$1.26 B,$0.85 B,$0.82 B,$0.53 B,$1.57 B,$29.05 M,,,,,,,,
juniper-networks,,$1.71 B,$1.82 B,$2.29 B,$1.84 B,$2.13 B,$2.13 B,$2.13 B,$1.94 B,$1.34 B,$0.99 B,$0.99 B,$1.10 B,$0.10 B,$0.17 B,,$0.39 B,$0.39 B,$0.46 B,$0.40 B,$0.55 B,$0.94 B,$1.15 B
shriram-transport-finance,$15.67 B,$12.25 B,$12.30 B,$10.99 B,$11.18 B,$9.30 B,$7.69 B,$7.22 B,$7.37 B,$6.41 B,$6.04 B,$3.66 B,$4.52 B,$4.12 B,$3.96 B,$3.70 B,$2.02 B,$0.99 B,,,,,
duolingo,,$23.5 M,$29.12 M,$9.24 M,$10.21 M,,,,,,,,,,,,,,,,,,
nvent-electric,,$1.08 B,$0.99 B,$0.94 B,$1.06 B,$0.94 B,,,,,,,,,,,,,,,,,
d-ieteren-group,,$1.71 B,$0.23 B,$0.12 B,$0.20 B,$0.17 B,$0.19 B,$1.17 B,$0.83 B,$1.06 B,$1.41 B,$1.20 B,$1.09 B,$2.78 B,$2.99 B,$3.23 B,$3.15 B,$2.67 B,$2.33 B,$2.57 B,,,
sasa-polyester,,$1.40 B,$0.90 B,$0.80 B,$0.72 B,$0.38 B,$0.24 B,$96.95 M,$52.03 M,$87.75 M,$67.08 M,$0.15 B,$94.15 M,$84.21 M,$86.45 M,$77.58 M,$93.56 M,$70.86 M,$56.25 M,$2.78 M,$0.34 M,,
bkw-ag,,$2.15 B,$2.05 B,$1.64 B,$1.48 B,$1.51 B,$1.64 B,$1.65 B,$1.70 B,$1.75 B,$1.79 B,$1.50 B,$1.33 B,$1.13 B,$0.55 B,$0.21 B,$0.19 B,,,,,,
gitlab,$1.12 M,,,,,,,,,,,,,,,,,,,,,,
arc-resources,,$1.31 B,$2.02 B,$0.58 B,$0.70 B,$0.66 B,$0.72 B,$0.76 B,$0.80 B,$0.92 B,$0.84 B,$0.79 B,$0.74 B,$0.80 B,$0.80 B,$0.74 B,$0.71 B,$0.59 B,$0.45 B,$0.18 B,$0.17 B,$0.24 B,$0.21 B
knight-swift,,$2.08 B,$2.23 B,$0.81 B,$1.09 B,$0.92 B,$0.97 B,$18 M,$0.11 B,$0.13 B,$38 M,$80 M,$55 M,,,,,,,,,$14.91 M,$18.07 M
repligen,,$0.42 B,$0.36 B,$0.27 B,$0.26 B,$0.10 B,$99.25 M,$95.27 M,,,,,,,,,,,$0.11 M,,,,
mowi,,$2.57 B,$2.12 B,$2.58 B,$2.07 B,$1.30 B,$1.08 B,$1.04 B,$1.16 B,$1.73 B,$1.47 B,$1.08 B,$1.13 B,$0.94 B,$0.90 B,$1.16 B,$1.30 B,$1.54 B,$0.25 B,$0.36 B,,,
hana-financial-group,,$75.01 B,$70.00 B,$68.47 B,$57.36 B,$55.65 B,$51.77 B,$43.77 B,$44.44 B,$46.32 B,$48.63 B,$50.85 B,$35.26 B,$30.06 B,$25.51 B,$25.54 B,$27.37 B,,,,,,
on-holding,,$0.17 B,$0.19 B,$26.91 M,$20.85 M,,,,,,,,,,,,,,,,,,
wharf-holdings,,$2.55 B,$4.71 B,$5.44 B,$5.94 B,$5.50 B,$4.65 B,$7.83 B,$9.12 B,$10.05 B,$10.65 B,$9.60 B,$9.78 B,$6.37 B,$5.13 B,$4.91 B,$3.17 B,$2.05 B,$1.82 B,$1.69 B,$2.40 B,$2.90 B,$1.53 B
american-airlines,,$43.68 B,$46.15 B,$41.02 B,$33.44 B,$34.28 B,$25.06 B,$24.34 B,$20.56 B,$17.90 B,$16.79 B,$8.53 B,$8.22 B,$11.13 B,$15.12 B,$14.66 B,$11.14 B,$13.39 B,$14.69 B,$14.33 B,$13.93 B,$13.17 B,$10.60 B
imcd,,$0.77 B,$0.46 B,$0.85 B,$0.65 B,$0.55 B,$0.44 B,$0.40 B,$0.44 B,$0.36 B,$1.16 B,$0.97 B,$0.89 B,,,,,,,,,,
china-zheshang-bank,,$47.31 B,$50.79 B,$36.90 B,$30.10 B,$35.96 B,$29.56 B,$16.60 B,$14.25 B,$7.79 B,$1.01 B,$0.72 B,,,,,,,,,,,
puma,,$1.39 B,$1.23 B,$1.14 B,$0.84 B,$23.45 M,$34.81 M,$26.63 M,$15.3 M,$24.08 M,$34.66 M,$58.33 M,$45.48 M,$56.92 M,$52.72 M,$69.48 M,,,,,,$0.06 M,$1.23 M
sg-holdings,$0.73 B,$1.10 B,$1.12 B,$1.21 B,$1.18 B,$1.28 B,$1.46 B,$1.48 B,,,,,,,,,,,,,,,
bio-rad-laboratories,,$1.19 B,$11 M,$14.05 M,$0.43 B,$0.43 B,$0.43 B,$0.43 B,$0.43 B,$0.43 B,$0.43 B,$0.73 B,$0.73 B,$0.96 B,$0.74 B,$0.45 B,$0.45 B,$0.42 B,$0.42 B,$0.43 B,$0.23 B,$0.11 B,$0.19 B
everbright-securities-company,,$10.10 B,$12.11 B,$11.94 B,$10.06 B,$12.24 B,$11.50 B,$7.72 B,$7.05 B,$2.09 B,$0.89 B,$0.33 B,,,,,,$19.4 M,,,,,
red-electrica,,$6.68 B,$8.28 B,$8.17 B,$7.22 B,$6.34 B,$6.54 B,$5.62 B,$5.92 B,$7.05 B,$6.62 B,$6.56 B,$6.22 B,$7.40 B,$4.43 B,$5.03 B,$3.92 B,$3.52 B,$3.35 B,$1.55 B,,,
cleveland-cliffs,,$4.24 B,$5.23 B,$5.39 B,$2.11 B,$2.09 B,$2.30 B,$2.17 B,$2.69 B,$2.98 B,$3.04 B,$4.05 B,$3.68 B,$1.89 B,$0.52 B,$0.42 B,$0.44 B,,,,$25 M,$55 M,$0.17 B
ally,,$20.16 B,$17.02 B,$24.14 B,$39.55 B,$54.18 B,$55.63 B,$66.80 B,$74.33 B,$73.62 B,$78.01 B,$81.93 B,$100.23 B,$93.99 B,$92.89 B,$120.38 B,$174.54 B,$207.24 B,$226.41 B,,,,
president-chain-store-pscs,,$3.29 B,$3.22 B,$3.14 B,$2.54 B,$0.32 B,$0.14 B,$0.15 B,$0.14 B,$0.13 B,$0.19 B,$0.26 B,$0.29 B,$0.28 B,$0.37 B,$0.38 B,$0.34 B,$0.15 B,,,,,
mondi,,$2.21 B,$2.52 B,$2.67 B,$2.54 B,$2.59 B,$1.63 B,$1.86 B,$1.71 B,$2.11 B,$2.41 B,$2.54 B,$1.32 B,$1.92 B,$2.34 B,$2.57 B,$2.46 B,$2.50 B,$1.85 B,$1.94 B,,,
birkenstock,,$2.00 B,$2.19 B,$0.25 B,,,,,,,,,,,,,,,,,,,
synnex,,$4.10 B,$4.13 B,$1.62 B,$3.01 B,$3.45 B,$1.94 B,$0.96 B,$0.73 B,$0.98 B,$0.31 B,$0.27 B,$0.38 B,$0.43 B,$0.30 B,$0.49 B,$0.38 B,$98.8 M,$29.7 M,$88.07 M,$77.59 M,$58.39 M,$43.03 M
euronext,,$3.31 B,$3.54 B,$1.63 B,$1.20 B,$0.58 B,$0.19 B,$72.74 M,$0.11 B,$0.30 B,$0.61 B,$0.66 B,$0.87 B,$0.47 B,,$4.38 B,$2.71 B,$0.69 B,,,,,
grifols,,$10.44 B,$10.55 B,$8.50 B,$7.96 B,$7.19 B,$7.21 B,$5.14 B,$5.20 B,$5.15 B,$3.71 B,$3.67 B,$3.83 B,$1.13 B,$1.17 B,$0.66 B,$0.54 B,$0.44 B,$0.34 B,,,,
indutrade,,$0.94 B,$0.71 B,$0.63 B,$0.69 B,$0.48 B,$0.49 B,$0.40 B,$0.36 B,$0.33 B,$0.37 B,$0.37 B,$0.23 B,$0.21 B,$0.14 B,$72.54 M,$53.72 M,$69.28 M,,,,,
origin-energy,$2.15 B,$2.33 B,$3.92 B,$4.70 B,$5.33 B,$5.50 B,$6.54 B,$7.18 B,$9.11 B,$8.81 B,$6.49 B,$6.01 B,$5.11 B,$2.93 B,$2.92 B,$3.27 B,$2.95 B,$2.33 B,$1.85 B,$0.59 B,$0.49 B,$0.42 B,$0.48 B
hero-motocorp,$69.12 M,$79.8 M,$79.51 M,$60.11 M,$44.86 M,$35 M,$40.22 M,$34.98 M,$15.99 M,$47.5 M,$0.11 B,$0.19 B,$7.33 M,$14.73 M,$15.45 M,$33.09 M,$38.25 M,$41.72 M,$46.26 M,$40.31 M,,,
keppel,,$7.76 B,$8.88 B,$9.52 B,$8.64 B,$5.52 B,$5.82 B,$6.25 B,$5.83 B,$5.58 B,$5.60 B,$5.89 B,$3.76 B,$3.15 B,$2.45 B,$1.37 B,$1.55 B,$1.48 B,$1.44 B,$1.05 B,$2.22 B,$3.50 B,$3.91 B
taiwan-mobile,,$2.64 B,$2.91 B,$2.73 B,$1.74 B,$1.69 B,$1.99 B,$1.74 B,$1.93 B,$1.78 B,$1.70 B,$0.43 B,$0.49 B,$0.49 B,$0.49 B,$0.63 B,$1.03 B,$0.42 B,,,,,
sainsburys,$8.61 B,$9.87 B,$9.55 B,$9.05 B,$9.97 B,$3.11 B,$2.75 B,$3.34 B,$4.48 B,$4.63 B,$4.22 B,$4.43 B,$3.87 B,$3.68 B,$3.34 B,$4.36 B,$4.87 B,$4.22 B,$4.05 B,$4.79 B,$2.60 B,$1.93 B,$1.68 B
united-spirits,$22.32 M,$79.83 M,$0.14 B,$0.34 B,$0.41 B,$0.52 B,$0.63 B,$0.63 B,$0.79 B,$1.35 B,$1.49 B,$1.47 B,$1.43 B,$1.22 B,$1.44 B,$1.69 B,$0.34 B,$0.34 B,$0.22 B,$77.26 M,,,
jsw-energy,$3.05 B,$1.17 B,$1.13 B,$1.30 B,$1.52 B,$1.82 B,$2.21 B,$2.36 B,$1.50 B,$1.71 B,$2.00 B,$1.82 B,$2.16 B,$1.75 B,$1.16 B,$0.56 B,$0.16 B,$98.56 M,,,,,
delivery-hero,,$6.12 B,$5.13 B,$3.86 B,$0.13 B,$1.48 M,$1.56 M,$0.12 B,$N/A,$1.01 M,$0.05 M,$0.09 M,,,,,,,,,,,
kyowa-kirin,,,,,,,,$45.89 M,$40.18 M,$40.75 M,$59.15 M,$66.29 M,$78.43 M,$92.23 M,$0.13 B,$0.12 B,$0.11 B,$0.10 B,$0.11 B,$0.12 B,$0.44 B,$0.55 B,$0.69 B
stantec,,$1.42 B,$1.50 B,$1.03 B,$1.20 B,$0.68 B,$0.58 B,$0.75 B,$0.26 B,$0.26 B,$0.22 B,$0.30 B,$0.29 B,$0.31 B,$0.22 B,$0.20 B,$96.31 M,$13.93 M,$74.42 M,$28.28 M,$47.58 M,$45.77 M,$29.05 M
robert-half,,$0.23 B,$0.26 B,$0.30 B,$0.27 B,$0.65 M,$0.84 M,$1 M,$1.16 M,$1.29 M,$1.42 M,$1.54 M,$1.54 M,$1.65 M,$1.77 M,$1.89 M,$4.12 M,$4.19 M,$3.05 M,$2.34 M,$2.41 M,$2.48 M,$2.68 M
barry-callebaut,$2.04 B,$2.13 B,$2.59 B,$3.05 B,$1.88 B,$1.52 B,$1.56 B,$1.94 B,$1.93 B,$2.05 B,$1.72 B,$0.91 B,$1.01 B,$0.69 B,$0.71 B,$0.61 B,$0.80 B,$0.77 B,$0.79 B,$0.77 B,$0.77 B,$1.16 B,
genting-singapore,,$4.14 M,$0.18 B,$0.20 B,$0.19 B,$0.76 B,$0.90 B,$0.80 B,$1.15 B,$1.28 B,$1.75 B,$2.21 B,$2.43 B,$2.72 B,$2.67 B,$0.91 B,$0.79 B,$0.93 B,$0 M,$76.91 M,$N/A,$0.02 M,$0.83 M
toro-company,,$1.07 B,$0.76 B,$0.87 B,$0.70 B,$0.31 B,$0.33 B,$0.35 B,$0.37 B,$0.37 B,$0.22 B,$0.22 B,$0.22 B,$0.22 B,$0.23 B,$0.23 B,$0.22 B,$0.17 B,$0.17 B,$0.17 B,$0.18 B,$0.19 B,$0.22 B
spirax-sarco-engineering,,$1.31 B,$0.62 B,$0.69 B,$0.65 B,$0.53 B,$0.71 B,$0.11 B,$0.14 B,$0.14 B,$0.16 B,$77.83 M,$74.3 M,$61.88 M,$87.64 M,$53.86 M,$45.71 M,$56.25 M,$65.12 M,$91.1 M,$0.10 B,$75.46 M,$77.77 M
assurant,,$2.12 B,$2.20 B,$2.25 B,$2.00 B,$2.00 B,$1.06 B,$1.06 B,$1.17 B,$1.17 B,$1.63 B,$0.97 B,$0.97 B,$0.97 B,$0.97 B,$0.97 B,$1.51 B,$0.97 B,$0.97 B,$1.50 B,$1.75 B,,
match-group,,$3.83 B,$3.92 B,$3.84 B,$3.13 B,$2.25 B,$1.99 B,$1.60 B,$1.78 B,$1.08 B,$1.08 B,$0.59 B,$95.84 M,$95.84 M,$95.84 M,$95.84 M,$0.94 B,$1.21 B,$1.55 B,$1.36 B,$1.12 B,$1.23 B,$0.57 B
tetra-tech,$1.08 B,$0.46 B,$0.45 B,$0.55 B,$0.27 B,$0.27 B,$0.35 B,$0.34 B,$0.19 B,$0.20 B,$0.20 B,$83.07 M,$0.14 B,$0.12 B,$10.85 M,$3.92 M,$84.38 M,$75.36 M,$91.93 M,$0.15 B,$0.11 B,$0.11 B,$0.12 B
tim-sa,,$3.36 B,$2.31 B,$2.06 B,$2.44 B,$0.93 B,$1.98 B,$2.61 B,$2.41 B,$2.66 B,$2.14 B,$2.14 B,$1.96 B,$1.94 B,$2.53 B,$1.52 B,$1.19 B,$1.01 B,$59.87 M,$20.99 M,$28.21 M,$65.17 M,$67.87 M
churchill-downs,,$4.60 B,$1.96 B,$1.62 B,$1.47 B,$0.88 B,$1.12 B,$0.92 B,$0.78 B,$0.77 B,$0.37 B,$0.21 B,$0.13 B,$0.28 B,$85.78 M,$57.37 M,$82.22 M,$13.39 M,$33.79 M,$0.24 B,$0.12 B,$0.12 B,$0.13 B
ooredoo-qatar,,$5.97 B,$6.58 B,$10.12 B,$10.27 B,$10.34 B,$11.18 B,$11.45 B,$12.04 B,$12.08 B,$12.77 B,$11.16 B,$12.57 B,$12.70 B,$10.57 B,$8.21 B,$6.25 B,$0.34 B,$0.26 B,,,,
evonik-industries,,$4.52 B,$4.12 B,$4.72 B,$4.99 B,$4.42 B,$4.79 B,$3.70 B,$1.68 B,$1.10 B,$2.19 B,$3.62 B,,$4.11 B,$6.36 B,$7.55 B,$6.46 B,$7.10 B,,,,,
st-engineering,,$4.88 B,$1.56 B,$1.54 B,$1.73 B,$0.36 B,$0.83 B,$0.74 B,$0.84 B,$0.77 B,$1.08 B,$1.04 B,$1.05 B,$2.28 B,$2.01 B,$0.26 B,$0.40 B,$0.39 B,$0.19 B,$79.16 M,$78.11 M,$58.75 M,$5.76 M
medpace,,$0.18 B,$0.13 B,$0.11 B,$45.21 M,$79.72 M,$0.22 B,$0.16 B,$0.37 B,$0.49 B,,,,,,,,,,,,,
jardine-singapore,,$6.10 B,$6.67 B,$7.26 B,$8.33 B,$7.38 B,$6.85 B,$5.31 B,$5.15 B,$5.69 B,$5.37 B,$5.89 B,$5.06 B,$3.54 B,$2.37 B,$2.17 B,$38.1 M,$0.18 B,$0.25 B,$0.27 B,$0.14 B,,
leonardo,,$3.79 B,$5.31 B,$5.74 B,$4.67 B,$4.43 B,$4.67 B,$4.91 B,$5.23 B,$6.36 B,$6.73 B,$13.04 B,$7.62 B,$7.71 B,$9.32 B,$5.72 B,$4.12 B,$3.78 B,$3.12 B,$1.32 B,$2.69 B,$3.43 B,
bjs-wholesale-club,$3.08 B,$2.97 B,$3.22 B,$3.79 B,$1.80 B,$2.76 B,$2.07 B,,,,,,,,,,,,,,,,
paylocity,$62.47 M,$69.11 M,$67.2 M,$0.17 B,$1.48 M,$2.14 M,,,,,$1.56 M,$3.18 M,$3.5 M,,,,,,,,,,
cpfl-energia,,$5.33 B,$4.47 B,$4.09 B,$4.70 B,$5.25 B,$6.09 B,$6.58 B,$5.36 B,$7.04 B,$7.06 B,$8.22 B,$6.88 B,$3.34 B,$3.97 B,$6.94 B,$3.44 B,$2.37 B,$2.24 B,$0.99 B,$1.80 B,$1.42 B,
agco,,$1.58 B,$1.61 B,$1.74 B,$1.49 B,$1.45 B,$1.71 B,$1.69 B,$1.23 B,$1.09 B,$1.25 B,$1.28 B,$1.46 B,$0.71 B,$0.64 B,$0.68 B,$0.69 B,$0.78 B,$0.84 B,$1.15 B,$0.71 B,$0.63 B,$0.61 B
svenska-kullagerfabriken,,$2.04 B,$2.12 B,$2.17 B,$1.92 B,$1.79 B,$2.13 B,$2.24 B,$2.53 B,$3.01 B,$3.25 B,$2.34 B,$1.81 B,$1.60 B,$1.55 B,$1.75 B,$1.25 B,$1.17 B,$0.55 B,$0.16 B,$0.22 B,$0.27 B,$0.34 B
jfe-holdings,$13.98 B,$15.15 B,$16.37 B,$16.79 B,$13.72 B,$12.51 B,$12.30 B,$12.27 B,$12.51 B,$14.90 B,$16.93 B,$19.23 B,$17.99 B,$15.70 B,$17.87 B,$12.83 B,$10.02 B,$9.87 B,$13.50 B,$17.63 B,$17.43 B,,
japan-airlines,$6.94 B,$7.60 B,$4.67 B,$1.77 B,$1.27 B,$1.17 B,$1.03 B,$0.81 B,$0.82 B,$1.29 B,$1.68 B,$2.49 B,,,$8.93 B,$9.21 B,$8.71 B,$10.49 B,$12.30 B,$12.72 B,$11.14 B,$8.20 B,$7.99 B
sig-combibloc,,$2.86 B,$1.95 B,$2.07 B,$1.78 B,$1.82 B,$3.06 B,,,,,,,,,,,,,,,,
sbi-card,$3.78 B,$3.07 B,$2.46 B,$2.30 B,$1.96 B,$1.75 B,$1.27 B,,,,,,,,,,,,,,,,
chemed,,$0.24 B,$0.32 B,$0.13 B,$0.21 B,$89.2 M,$0.10 B,$0.10 B,$91.25 M,$0.14 B,$0.18 B,$0.17 B,$0.16 B,$0.15 B,$0.15 B,$0.20 B,$0.22 B,$0.15 B,$0.23 B,$0.29 B,$26.37 M,$26.01 M,$61.39 M
unilever-indonesia,,$82.79 M,$0.19 B,$0.28 B,$0.28 B,$31.6 M,$0.25 B,$0.17 B,$0.12 B,$0.10 B,$79.95 M,$0.10 B,$77.21 M,$21.38 M,,,,,,,,,
srf-ltd,$0.54 B,$0.48 B,$0.47 B,$0.54 B,$0.53 B,$0.48 B,$0.36 B,$0.37 B,$0.38 B,$0.36 B,$0.31 B,$0.21 B,$0.21 B,$0.23 B,$0.20 B,$0.12 B,$0.11 B,$0.13 B,$0.10 B,,,,
pinnacle-west-capital,,$8.87 B,$8.18 B,$6.91 B,$5.81 B,$5.21 B,$4.96 B,$4.32 B,$3.81 B,$3.56 B,$3.49 B,$3.41 B,$3.49 B,$3.59 B,$3.80 B,$3.87 B,$3.63 B,$3.26 B,$3.00 B,$3.27 B,$3.40 B,$3.26 B,$3.20 B
penumbra,,$0.23 B,$0.17 B,$77.27 M,$82.29 M,,,,,,$6 M,,,,,,,,,,,,
autoliv,,$1.92 B,$2.14 B,$2.55 B,$2.25 B,$2.22 B,$1.34 B,$1.54 B,$1.53 B,$1.60 B,$0.61 B,$0.63 B,$0.66 B,$0.72 B,$1.13 B,$1.67 B,$1.35 B,$1.18 B,$1.26 B,$0.98 B,$0.99 B,$0.96 B,$1.10 B
fisher-paykel-healthcare,$91.41 M,$72.7 M,$82.79 M,$81.85 M,,,,,,,,,,,,,,,,,,,
rakuten,,$37.54 B,$29.57 B,$24.12 B,$15.86 B,$11.18 B,$9.01 B,$6.08 B,$5.38 B,$4.93 B,$3.71 B,$3.56 B,$4.50 B,$4.51 B,$3.55 B,$5.33 B,$3.73 B,$4.59 B,$7.89 B,$1.24 B,,,
gecina,,$7.79 B,$7.88 B,$8.94 B,$8.21 B,$8.56 B,$10.24 B,$3.83 B,$5.20 B,$4.73 B,$5.88 B,$5.86 B,$6.55 B,$6.91 B,$7.05 B,$6.74 B,$6.88 B,$5.82 B,$3.89 B,$4.16 B,,,
hlbank-hong-leong-bank,$0.77 B,$0.83 B,$0.65 B,$0.62 B,$0.77 B,$1.08 B,$1.33 B,$1.58 B,$2.86 B,$2.83 B,$2.86 B,$2.62 B,$2.69 B,$0.20 B,$0.20 B,$0.20 B,$0.34 B,$0.19 B,,,,,
vail-resorts,$3.02 B,$2.94 B,$3.07 B,$2.70 B,$1.59 B,$1.29 B,$1.29 B,$0.72 B,$0.84 B,$0.65 B,$0.83 B,$0.49 B,$0.49 B,$0.52 B,$0.49 B,$0.55 B,$0.59 B,$0.53 B,$0.52 B,$0.62 B,$0.58 B,$0.60 B,$0.38 B
yonyou,,$0.65 B,$0.51 B,$0.37 B,$0.62 B,$0.50 B,$0.60 B,$0.39 B,$0.39 B,$0.36 B,$0.31 B,$0.20 B,$0.10 B,$53.71 M,,,,,,,$1.97 M,$0.98 M,$0.98 M
icici-lombard,$4.26 M,$33.62 M,$66.03 M,$64.32 M,$69.85 M,$74.49 M,$74.85 M,$37.82 M,$30.68 M,$24.69 M,$21.63 M,,,,,,,,,,,,
schroders,,$0.43 B,$0.50 B,$0.54 B,$0.55 B,$4.64 B,$5.06 B,$4.64 B,$4.47 B,$4.86 B,$3.79 B,$4.06 B,$4.09 B,$16.63 B,$3.70 B,$0.21 B,$40.32 M,$0.58 M,$27.85 M,$65.84 M,$79.78 M,$98.3 M,$0.12 B
yamaha-motor,,$4.60 B,$3.98 B,$4.52 B,$3.35 B,$3.23 B,$3.13 B,$3.11 B,$3.40 B,$3.37 B,$3.64 B,$3.80 B,$3.56 B,$3.95 B,$4.30 B,$3.85 B,$2.05 B,$1.64 B,$1.30 B,$1.17 B,,,
ralph-lauren,$2.86 B,$3.37 B,$3.23 B,$3.02 B,$0.68 B,$0.59 B,$0.86 B,$0.71 B,$0.53 B,$0.30 B,$0.30 B,$0.27 B,$0.29 B,$0.28 B,$0.40 B,$0.75 B,$0.44 B,$0.28 B,$0.29 B,$0.27 B,$0.34 B,$0.31 B,$0.38 B
reece,$1.29 B,$1.30 B,$1.50 B,$1.70 B,$1.13 B,,$76.85 M,$0.10 B,$0.13 B,$0.19 B,$8.11 M,$9.23 M,$8.87 M,$7.53 M,$38.52 M,$30.43 M,$4.48 M,$2.38 M,,,,,
td-holdings,$0.94 B,$1.32 B,$1.47 B,$1.78 B,$1.10 B,$0.87 B,$0.47 B,$0.47 B,$0.45 B,$0.66 B,$0.48 B,$0.54 B,$0.54 B,$0.47 B,$0.10 B,$7.72 M,$15.64 M,$0.18 B,$0.20 B,$0.3 M,$0.21 M,,
lattice-semiconductor,,$0.14 B,$0.17 B,$0.18 B,$0.17 B,$0.25 B,$0.30 B,$0.33 B,$0.33 B,,,,,,,,,$89.12 M,$0.13 B,$0.16 B,$0.18 B,$0.20 B,$0.26 B
brookfield-property-partners,,$60.17 B,$54.07 B,$54.33 B,$55.39 B,$59.29 B,$36.45 B,$34.01 B,$30.52 B,$27.00 B,$21.64 B,$19.84 B,,,,,,,,,,,
idbi-bank,$1.53 B,$1.79 B,$2.37 B,$3.55 B,$5.46 B,$8.16 B,$8.92 B,$10.63 B,$10.12 B,$10.32 B,$12.29 B,$10.51 B,$11.56 B,$11.15 B,$9.00 B,$10.04 B,$10.24 B,$10.98 B,$11.73 B,,,,
kasikornbank,,$4.62 B,$6.51 B,$4.47 B,$5.44 B,$6.10 B,$4.37 B,$6.96 B,$4.10 B,$4.60 B,$6.81 B,$8.10 B,$2.22 B,$3.23 B,$2.39 B,$4.04 B,$1.95 B,$1.29 B,$0.65 B,,,,
hkt,,$5.87 B,$5.89 B,$5.80 B,$5.53 B,$5.53 B,$5.00 B,$4.92 B,$4.69 B,$4.70 B,$3.11 B,$3.12 B,$3.02 B,$4.47 B,,,,,,,,,
cyberark,,$0.56 B,$0.52 B,$0.50 B,$0.48 B,,,,,,,,,,,,,,,,,,
finecobank,,$0.60 B,$0.63 B,$81.44 M,$75.41 M,$14.78 M,$36.43 M,$4.28 M,$8.06 M,$0.51 B,$3.20 B,$4.06 B,$5.98 B,$0.20 B,,,,,,,,,
samsung-electro-mechanics,,$1.19 B,$0.90 B,$1.75 B,$1.73 B,$2.19 B,$2.40 B,$2.02 B,$1.73 B,$1.56 B,$1.52 B,$1.46 B,$1.37 B,$1.51 B,$1.45 B,$0.95 B,$1.07 B,,,,,,
