Company,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
wistron-corporation,,$3.87 B,$3.34 B,$2.98 B,$2.78 B,$2.40 B,$2.24 B,$2.09 B,$2.16 B,$2.29 B,$2.20 B,$2.13 B,$2.08 B,$1.95 B,$1.69 B,$1.15 B,$1.04 B,$0.88 B,,,,,
elia-group,,$6.16 B,$5.59 B,$5.53 B,$4.85 B,$4.28 B,$3.17 B,$2.64 B,$2.63 B,$2.78 B,$3.05 B,$2.78 B,$2.65 B,$2.66 B,$1.95 B,$1.88 B,$1.95 B,$1.72 B,$1.51 B,$1.43 B,$1.36 B,$1.14 B,
pearson,,$5.35 B,$5.77 B,$5.63 B,$5.66 B,$5.74 B,$5.43 B,$5.36 B,$9.51 B,$9.31 B,$9.41 B,$9.22 B,$9.24 B,$8.65 B,$7.50 B,$7.36 B,$7.69 B,$7.15 B,$6.41 B,$5.78 B,$5.52 B,$4.42 B,$4.73 B
hainan-airlines,,$66.52 M,$1.72 B,$-3.42 B,$8.89 B,$9.99 B,$11.36 B,$9.77 B,$5.95 B,$5.12 B,$4.21 B,$3.83 B,$2.31 B,$2.03 B,$1.05 B,$0.97 B,$1.15 B,$0.99 B,$0.42 B,$0.25 B,$0.22 B,$0.40 B,$0.39 B
aluar-aluminio-argentino,$1.06 B,$0.96 B,$0.60 B,$0.50 B,$0.68 B,$0.28 B,$0.58 B,$0.56 B,$0.80 B,$0.75 B,$1.02 B,$1.20 B,$1.32 B,$1.22 B,$0.77 B,$1.02 B,$0.83 B,$0.72 B,$0.63 B,$0.62 B,$0.58 B,,
yandex,,$4.58 B,$3.66 B,$4.68 B,$3.70 B,$3.12 B,$1.60 B,$1.28 B,$0.95 B,$0.98 B,$1.42 B,$1.21 B,$0.90 B,$0.31 B,$0.21 B,,,,,,,,
bupa-arabia-for-cooperative-insurance-company,,$1.14 B,$1.11 B,$1.04 B,$0.81 B,$0.68 B,$0.61 B,$0.54 B,$0.44 B,$0.28 B,$0.19 B,$0.16 B,$0.13 B,$0.13 B,$0.11 B,$0.10 B,,,,,,,
croda-international,,$2.94 B,$2.38 B,$2.17 B,$1.13 B,$1.26 B,$1.12 B,$0.75 B,$0.89 B,$0.76 B,$0.69 B,$0.55 B,$0.41 B,$0.42 B,$0.25 B,$0.38 B,$0.43 B,$0.24 B,$0.13 B,$0.17 B,$0.29 B,$0.18 B,$0.21 B
banco-bpm,,$13.67 B,$14.83 B,$15.03 B,$13.31 B,$11.78 B,$14.36 B,$8.04 B,$9.34 B,$9.82 B,$11.76 B,$11.87 B,$12.21 B,$15.88 B,$17.35 B,$14.24 B,$16.17 B,$6.63 B,$4.75 B,$5.07 B,,,
meridian-energy,$3.63 B,$3.43 B,$3.65 B,$3.26 B,$3.66 B,$3.26 B,$3.71 B,$3.59 B,$3.24 B,$4.06 B,$3.62 B,$3.86 B,$4.07 B,$3.47 B,,,,,,,,,
jindal-steel-power,$4.75 B,$4.89 B,$4.21 B,$4.15 B,$4.62 B,$4.73 B,$4.73 B,$2.85 B,$3.50 B,$3.95 B,$4.01 B,$3.62 B,$3.21 B,$2.36 B,$1.38 B,$0.96 B,$0.59 B,$0.42 B,,,,,
universal-display-corporation,,$1.27 B,$1.09 B,$0.91 B,$0.81 B,$0.69 B,$0.65 B,$0.52 B,$0.46 B,$0.44 B,$0.42 B,$0.35 B,$0.34 B,$57.42 M,$59.62 M,$76.71 M,$89.21 M,$54.38 M,$57.61 M,$59.18 M,$38.9 M,$33.66 M,$38.09 M
sagax,,$3.21 B,$3.43 B,$2.74 B,$2.06 B,$1.71 B,$1.38 B,$0.95 B,$0.71 B,$0.58 B,$0.58 B,$0.42 B,$0.32 B,$0.32 B,$0.19 B,$0.16 B,$0.22 B,$0.12 B,,,,,
sino-land,$20.80 B,$20.16 B,$20.19 B,$18.80 B,$18.71 B,$17.89 B,$16.57 B,$15.81 B,$15.35 B,$14.57 B,$13.66 B,$11.65 B,$10.45 B,$8.43 B,$7.78 B,$7.56 B,$6.11 B,$1.72 B,$4.46 B,$4.06 B,$3.13 B,$3.29 B,$3.51 B
unum,,$9.19 B,$11.41 B,$10.87 B,$9.96 B,$8.62 B,$9.57 B,$8.96 B,$8.66 B,$8.52 B,$8.65 B,$8.61 B,$8.57 B,$8.94 B,$8.50 B,$6.39 B,$8.03 B,$7.71 B,$7.36 B,$7.22 B,$7.27 B,$7.14 B,$6.23 B
vipshop,,$4.94 B,$5.30 B,$4.50 B,$3.18 B,$2.50 B,$2.19 B,$0.83 B,$0.55 B,$0.43 B,$0.24 B,$82.67 M,$18.28 M,$-10.15 M,$-1.55 M,,,,,,,,
sarepta-therapeutics,,$0.38 B,$0.92 B,$0.76 B,$0.81 B,$1.03 B,$0.78 B,$0.33 B,$0.19 B,$0.24 B,$0.24 B,$0.12 B,$31.01 M,$-2.82 M,$23.63 M,$15.73 M,$26.38 M,$37.71 M,$53.66 M,$26.26 M,$43.39 M,$23.48 M,$30.53 M
garantibank,,$8.21 B,$5.96 B,$8.46 B,$9.08 B,$8.88 B,$10.96 B,$10.30 B,$10.68 B,$11.46 B,$10.85 B,$12.10 B,$9.52 B,$10.76 B,$9.13 B,$6.52 B,$6.12 B,$3.42 B,$2.88 B,,,,
torrent-pharmaceuticals,$0.75 B,$0.78 B,$0.79 B,$0.63 B,$0.68 B,$0.71 B,$0.67 B,$0.51 B,$0.39 B,$0.31 B,$0.26 B,$0.23 B,$0.22 B,$0.18 B,$0.12 B,$0.12 B,$95.02 M,$78.11 M,$72.35 M,,,,
cg-power,$0.29 B,$0.13 B,$-11.48 M,$-13.76 M,$0.31 B,$0.41 B,$0.63 B,$0.69 B,$0.61 B,$0.61 B,$0.65 B,$0.71 B,$0.73 B,$0.55 B,$0.36 B,$0.32 B,$0.23 B,$0.17 B,$96.41 M,$81.2 M,,,
aptar,,$2.06 B,$1.98 B,$1.85 B,$1.57 B,$1.42 B,$1.31 B,$1.17 B,$1.14 B,$1.10 B,$1.48 B,$1.38 B,$1.29 B,$1.27 B,$1.25 B,$1.13 B,$1.11 B,$0.94 B,$0.81 B,$0.88 B,$0.78 B,$0.59 B,$0.47 B
central-pattana,,$2.60 B,$2.46 B,$2.57 B,$2.68 B,$2.28 B,$2.00 B,$1.48 B,$1.30 B,$1.27 B,$1.12 B,$0.86 B,$0.64 B,$0.63 B,$0.57 B,$0.44 B,$0.45 B,$0.35 B,$0.28 B,$0.22 B,$0.20 B,$0.16 B,
wartsila,,$2.29 B,$2.63 B,$2.69 B,$2.69 B,$2.78 B,$2.87 B,$2.44 B,$2.45 B,$2.43 B,$2.60 B,$2.41 B,$2.15 B,$2.21 B,$2.16 B,$1.67 B,$1.93 B,$1.62 B,$1.37 B,$1.22 B,$1.02 B,$1.03 B,
osaka-gas,$10.63 B,$10.52 B,$10.10 B,$9.51 B,$9.32 B,$9.67 B,$8.87 B,$8.32 B,$7.65 B,$8.05 B,$8.21 B,$8.55 B,$8.28 B,$7.38 B,$6.41 B,$6.67 B,$5.83 B,$5.49 B,$5.04 B,$4.83 B,$3.90 B,$3.56 B,$3.80 B
tube-investments-of-india,$0.60 B,$0.49 B,$0.34 B,$0.23 B,$0.22 B,$0.21 B,$0.19 B,$0.16 B,$0 M,,,,,,,,,,,,,,
hmm,,$16.40 B,$8.70 B,$1.55 B,$0.94 B,$0.93 B,$0.84 B,$0.78 B,$0.19 B,$0.62 B,$0.65 B,$1.05 B,$1.50 B,$2.72 B,$2.03 B,$2.41 B,$2.37 B,,,,,,
carl-zeiss-meditec,,$1.99 B,$1.94 B,$1.70 B,$1.55 B,$1.52 B,$1.46 B,$0.95 B,$0.89 B,$0.95 B,$0.99 B,$0.89 B,$0.86 B,$0.81 B,$0.79 B,$0.70 B,$0.68 B,$0.28 B,$0.24 B,,,,
curtiss-wright,,$1.99 B,$1.82 B,$1.78 B,$1.77 B,$1.53 B,$1.52 B,$1.29 B,$1.25 B,$1.47 B,$1.55 B,$1.31 B,$1.22 B,$1.16 B,$1.02 B,$0.86 B,$0.91 B,$0.76 B,$0.63 B,$0.57 B,$0.47 B,$0.41 B,$0.34 B
indofood-cbp,,$3.70 B,$3.83 B,$3.63 B,$1.91 B,$1.56 B,$1.50 B,$1.36 B,$1.18 B,$1.21 B,$1.08 B,$1.24 B,$1.18 B,$1.05 B,$0.17 B,,,,,,,,
toast,,$1.09 B,$1.09 B,$-0.48 B,$-0.34 B,,,,,,,,,,,,,,,,,,
intertek,,$1.59 B,$1.50 B,$1.36 B,$1.29 B,$1.15 B,$1.00 B,$0.74 B,$0.50 B,$1.25 B,$1.24 B,$1.05 B,$0.84 B,$0.74 B,$0.54 B,$0.37 B,$0.34 B,$0.20 B,$0.10 B,$26.3 M,$-55.1 M,$-95.31 M,$-0.3 B
sk-telecom,,$9.64 B,$10.36 B,$22.45 B,$19.73 B,$20.02 B,$16.91 B,$13.36 B,$13.07 B,$13.92 B,$13.43 B,$12.38 B,$10.32 B,$10.16 B,$9.76 B,$8.63 B,$12.62 B,$9.86 B,$8.22 B,$6.94 B,$5.37 B,$4.72 B,$4.62 B
saputo,$5.28 B,$5.21 B,$5.10 B,$4.62 B,$4.06 B,$3.72 B,$3.24 B,$3.13 B,$2.86 B,$2.56 B,$2.26 B,$2.11 B,$2.18 B,$1.99 B,$1.56 B,$1.57 B,$1.32 B,$1.20 B,$1.08 B,$0.88 B,$0.74 B,$0.66 B,$0.54 B
regal-rexnord,,$6.42 B,$6.35 B,$2.57 B,$2.38 B,$2.33 B,$2.35 B,$2.07 B,$1.98 B,$1.97 B,$2.10 B,$1.99 B,$1.58 B,$1.39 B,$1.18 B,$0.82 B,$0.86 B,$0.75 B,$0.65 B,$0.54 B,$0.40 B,$0.38 B,$0.28 B
marico,$0.48 B,$0.44 B,$0.44 B,$0.40 B,$0.43 B,$0.39 B,$0.36 B,$0.31 B,$0.29 B,$0.23 B,$0.37 B,$0.22 B,$0.21 B,$0.14 B,$89.29 M,$78.9 M,$44.55 M,$58.72 M,$49.74 M,,,,
kline,$11.61 B,$8.07 B,$2.86 B,$1.85 B,$1.63 B,$2.28 B,$2.19 B,$3.38 B,$3.89 B,$3.99 B,$3.83 B,$3.13 B,$3.78 B,$3.54 B,$3.59 B,$3.76 B,$3.03 B,$2.28 B,$1.77 B,$1.23 B,$0.75 B,$0.63 B,$0.59 B
turkiye-is-bankasi,,$11.26 B,$7.23 B,$11.58 B,$12.48 B,$12.04 B,$14.87 B,$14.16 B,$15.11 B,$15.29 B,$14.20 B,$15.64 B,$10.80 B,$12.23 B,$10.21 B,$8.03 B,$10.21 B,$7.28 B,$7.46 B,$6.42 B,,,
technipfmc,,$3.27 B,$3.41 B,$4.21 B,$7.68 B,$10.43 B,$13.40 B,$5.04 B,$4.96 B,$5.32 B,$5.76 B,$5.30 B,$4.76 B,$4.25 B,$3.89 B,$3.47 B,$3.20 B,$3.18 B,$2.32 B,$2.43 B,$2.44 B,$2.14 B,$1.98 B
webster-financial,,$8.05 B,$3.43 B,$3.23 B,$3.20 B,$2.88 B,$2.70 B,$2.52 B,$2.41 B,$2.32 B,$2.20 B,$2.09 B,$1.84 B,$1.78 B,$1.95 B,$1.88 B,$1.74 B,$1.88 B,$1.65 B,$1.55 B,$1.16 B,$1.16 B,$1.16 B
federal-realty-investment-trust,,$3.21 B,$2.87 B,$2.68 B,$2.77 B,$2.60 B,$2.53 B,$2.21 B,$1.91 B,$1.81 B,$1.57 B,$1.40 B,$1.32 B,$1.18 B,$1.20 B,$1.14 B,$1.14 B,$0.80 B,$0.79 B,$0.80 B,$0.72 B,$0.65 B,$0.61 B
hochtief,,$1.31 B,$1.22 B,$1.18 B,$1.77 B,$2.82 B,$3.04 B,$2.72 B,$3.44 B,$3.78 B,$4.54 B,$5.61 B,$5.32 B,$5.67 B,$4.74 B,$4.00 B,$4.38 B,$3.10 B,$2.70 B,$2.58 B,$2.48 B,,
wesco-international,,$4.44 B,$3.77 B,$3.33 B,$2.25 B,$2.13 B,$2.11 B,$2.01 B,$1.77 B,$1.92 B,$1.76 B,$1.57 B,$1.34 B,$1.14 B,$0.99 B,$0.73 B,$0.60 B,$0.76 B,$0.49 B,$0.35 B,$0.16 B,$0.16 B,$0.14 B
guidewire-software,$1.19 B,$1.45 B,$1.54 B,$1.65 B,$1.57 B,$1.42 B,$0.89 B,$0.78 B,$0.68 B,$0.65 B,$0.22 B,$0.18 B,$18.15 M,$-25.15 M,$-44.65 M,,,,,,,,
omron,$5.48 B,$5.47 B,$5.52 B,$4.92 B,$4.56 B,$4.77 B,$4.21 B,$3.97 B,$4.10 B,$4.20 B,$3.91 B,$3.88 B,$3.77 B,$3.28 B,$3.01 B,$3.69 B,$3.25 B,$3.08 B,$2.85 B,,,,
chewy,$0.21 B,$14.73 M,$-2.01 M,$-0.41 B,$-0.34 B,$-83.71 M,,,,,,,,,,,,,,,,,
sino-biopharmaceutical,,$5.50 B,$5.92 B,$3.43 B,$5.76 B,$5.46 B,$1.93 B,$1.53 B,$1.34 B,$1.13 B,$0.93 B,$0.74 B,$0.61 B,$0.55 B,$0.39 B,$0.34 B,$0.28 B,$0.26 B,$0.25 B,$86.42 M,$64.01 M,$54.17 M,$43.76 M
us-steel,,$10.31 B,$9.10 B,$3.87 B,$4.08 B,$4.20 B,$3.32 B,$2.27 B,$2.54 B,$3.80 B,$2.97 B,$3.47 B,$3.48 B,$3.85 B,$4.97 B,$4.91 B,$5.61 B,$4.40 B,$3.35 B,$3.99 B,$1.09 B,$2.02 B,$2.50 B
old-republic-international,,$6.16 B,$6.89 B,$6.18 B,$6.00 B,$5.14 B,$4.73 B,$4.47 B,$3.88 B,$3.92 B,$3.77 B,$3.59 B,$3.77 B,$4.12 B,$3.89 B,$3.74 B,$4.54 B,$4.36 B,$4.02 B,$3.86 B,$3.55 B,$3.15 B,$2.78 B
berger-paints,$0.54 B,$0.51 B,$0.46 B,$0.35 B,$0.35 B,$0.33 B,$0.29 B,$0.22 B,$0.20 B,$0.18 B,$0.17 B,$0.15 B,$0.15 B,$0.13 B,$76.8 M,$90.84 M,$66.89 M,$53.53 M,$48.05 M,,,,
sobi,,$2.55 B,$2.56 B,$2.46 B,$1.81 B,$1.00 B,$0.81 B,$0.58 B,$0.55 B,$0.58 B,$0.74 B,$0.74 B,$0.72 B,$0.64 B,$0.19 B,$0.16 B,$0.22 B,$0.20 B,$0.21 B,$0.31 B,$0.29 B,$0.19 B,
global-unichip-corp,,$0.26 B,$0.19 B,$0.15 B,$0.14 B,$0.14 B,$0.13 B,$0.11 B,$0.11 B,$0.11 B,$0.11 B,$0.12 B,$0.11 B,$0.10 B,$86.95 M,$80.33 M,$71 M,$52.45 M,,,,,
americold,,$3.78 B,$4.02 B,$3.79 B,$1.83 B,$0.70 B,$0.18 B,$0.22 B,$0.26 B,,,,,,$0.36 B,$0.40 B,$0.23 B,,,,,,
metso,,$2.51 B,$2.54 B,$2.50 B,$0.42 B,$0.43 B,$0.56 B,$0.52 B,$0.44 B,$0.54 B,$0.65 B,$0.63 B,$0.51 B,$0.47 B,$0.49 B,$0.31 B,$0.31 B,$0.19 B,$0.13 B,,,,
bangkok-bank,,$14.72 B,$14.84 B,$15.04 B,$14.28 B,$12.70 B,$12.61 B,$10.60 B,$10.05 B,$9.85 B,$9.02 B,$9.15 B,$7.75 B,$7.74 B,$5.99 B,$5.14 B,$5.61 B,$4.21 B,$3.41 B,,,,
woodward,,$1.90 B,$2.21 B,$1.99 B,$1.72 B,$1.53 B,$1.37 B,$1.21 B,$1.15 B,$1.16 B,$1.14 B,$1.00 B,$0.91 B,$0.80 B,$0.70 B,$0.62 B,$0.54 B,$0.47 B,$0.43 B,$0.38 B,$0.36 B,$0.35 B,$0.31 B
informatica,,$2.05 B,$1.98 B,$1.16 B,$1.29 B,,,,,,,,,,,,,,,,,,
mineral-resources,$2.33 B,$2.25 B,$2.43 B,$1.57 B,$0.96 B,$0.96 B,$0.87 B,$0.75 B,$0.83 B,$1.07 B,$0.92 B,$0.93 B,$0.67 B,$0.40 B,$0.11 B,$0.11 B,$65.02 M,,,,,,
toray-industries,$12.28 B,$12.29 B,$11.98 B,$10.91 B,$10.93 B,$10.99 B,$9.84 B,$9.12 B,$9.00 B,$9.18 B,$8.26 B,$8.13 B,$7.70 B,$5.54 B,$5.17 B,$6.43 B,$5.51 B,$5.01 B,$4.72 B,$4.33 B,$3.59 B,$3.34 B,$3.60 B
gerdau,,$8.75 B,$7.68 B,$5.98 B,$6.76 B,$6.69 B,$7.22 B,$7.46 B,$8.08 B,$12.52 B,$13.57 B,$14.08 B,$14.24 B,$12.12 B,$12.62 B,$10.77 B,$9.88 B,$4.93 B,$4.83 B,$1.70 B,$1.65 B,$0.84 B,$0.50 B
gap-inc,$2.23 B,$2.72 B,$2.61 B,$3.31 B,$3.55 B,$3.14 B,$2.90 B,$2.54 B,$2.98 B,$3.06 B,$2.89 B,$2.75 B,$4.08 B,$4.89 B,$4.38 B,$4.27 B,$5.17 B,$5.42 B,$4.93 B,$4.78 B,$3.65 B,$3.00 B,$2.92 B
globalwafers,,$1.77 B,$1.64 B,$1.57 B,$1.49 B,$1.41 B,$1.14 B,$0.48 B,$0.52 B,$0.43 B,$0.44 B,$0.44 B,,,,,,,,,,,
trina-solar,,$4.17 B,$2.85 B,$2.40 B,$1.81 B,$1.75 B,$1.74 B,$1.31 B,$1.09 B,$1.00 B,$0.82 B,$0.88 B,$1.14 B,$1.17 B,$0.67 B,$0.43 B,$0.36 B,,,,,,
trex,,$0.51 B,$0.72 B,$0.58 B,$0.44 B,$0.34 B,$0.23 B,$0.13 B,$0.11 B,$0.11 B,$0.10 B,$93.98 M,$92.49 M,$0.10 B,$0.12 B,$0.10 B,$94.02 M,$0.16 B,$0.16 B,$0.15 B,$0.12 B,$98.77 M,$81.98 M
core-main,$2.41 B,$1.83 B,$0.67 B,$0.64 B,,,,,,,,,,,,,,,,,,,
yageo,,$3.96 B,$2.87 B,$2.47 B,$1.53 B,$1.94 B,$1.05 B,$0.76 B,$0.79 B,$0.83 B,$0.97 B,$1.17 B,$1.14 B,$1.09 B,$0.93 B,$0.83 B,$1.01 B,$0.90 B,,,,,
norwegian-cruise-line,,$68.59 M,$2.43 B,$4.35 B,$6.51 B,$5.96 B,$5.74 B,$4.53 B,$3.78 B,$3.51 B,$2.63 B,$2.01 B,$1.84 B,$1.73 B,$1.70 B,$1.54 B,$1.23 B,$1.45 B,$1.40 B,$1.37 B,,,
eastgroup-properties,,$1.95 B,$1.57 B,$1.27 B,$1.20 B,$0.90 B,$0.75 B,$0.64 B,$0.55 B,$0.57 B,$0.51 B,$0.49 B,$0.40 B,$0.41 B,$0.44 B,$0.41 B,$0.40 B,$0.42 B,$0.36 B,$0.35 B,$0.36 B,$0.35 B,$0.37 B
acciona,,$6.75 B,$6.29 B,$4.63 B,$4.07 B,$3.99 B,$4.75 B,$4.31 B,$4.10 B,$4.39 B,$4.69 B,$7.28 B,$7.31 B,$8.06 B,$8.68 B,$8.83 B,$9.42 B,$6.12 B,$4.05 B,$4.08 B,$3.58 B,$0.94 B,$137.25 B
ageas,,$9.24 B,$16.04 B,$16.94 B,$15.10 B,$13.17 B,$12.19 B,$10.74 B,$13.09 B,$13.27 B,$13.01 B,$14.26 B,$10.84 B,$13.12 B,$14.33 B,$10.21 B,$49.92 B,$28.48 B,$23.22 B,$21.46 B,$17.64 B,,
otsuka,,$2.46 B,$2.62 B,$2.71 B,$2.40 B,$2.09 B,$1.90 B,$1.63 B,$1.44 B,$1.37 B,$1.38 B,$1.50 B,$1.52 B,$1.33 B,$1.10 B,$1.07 B,$0.78 B,$0.61 B,$0.51 B,$0.54 B,,,
teleperformance,,$3.93 B,$3.57 B,$2.96 B,$2.87 B,$2.54 B,$2.30 B,$2.02 B,$1.92 B,$1.94 B,$1.92 B,$1.82 B,$1.65 B,$1.63 B,$1.59 B,$1.47 B,$1.40 B,$0.97 B,$0.52 B,$0.47 B,$0.41 M,$0.36 M,$0.35 M
evergreen-marine,,$19.00 B,$12.91 B,$3.61 B,$2.44 B,$2.32 B,$2.24 B,$1.65 B,$1.91 B,$2.11 B,$2.00 B,$2.15 B,$2.22 B,$2.41 B,$1.78 B,$2.06 B,$2.32 B,$1.87 B,,,,,
adecco-group,,$4.16 B,$4.30 B,$3.95 B,$4.42 B,$4.10 B,$4.30 B,$3.91 B,$3.65 B,$4.66 B,$4.91 B,$4.89 B,$4.93 B,$4.74 B,$4.46 B,$3.91 B,$4.20 B,$3.31 B,$2.52 B,$2.41 B,$1.94 B,$1.44 B,$1.30 B
whitbread,$4.95 B,$5.50 B,$5.35 B,$4.80 B,$8.26 B,$3.89 B,$3.14 B,$3.33 B,$3.04 B,$2.97 B,$2.34 B,$2.04 B,$1.99 B,$1.65 B,$1.58 B,$2.61 B,$2.08 B,$2.71 B,$3.48 B,$3.91 B,$2.49 B,$2.36 B,$3.12 B
national-instruments,,$1.15 B,$1.22 B,$1.22 B,$1.17 B,$1.23 B,$1.12 B,$1.11 B,$1.08 B,$1.11 B,$1.02 B,$0.93 B,$0.85 B,$0.74 B,$0.65 B,$0.66 B,$0.66 B,$0.59 B,$0.50 B,$0.48 B,$0.43 B,$0.38 B,$0.36 B
tempur-sealy,,$-12.3 M,$0.29 B,$0.50 B,$0.36 B,$0.21 B,$0.11 B,$-12.2 M,$0.29 B,$0.20 B,$0.11 B,$22.3 M,$30.79 M,$0.12 B,$0.17 B,$72.44 M,$48.13 M,$0.21 B,$0.22 B,$0.21 B,$0.12 B,$0.19 B,$16.69 M
korea-zinc,,$7.32 B,$6.49 B,$6.52 B,$5.91 B,$5.71 B,$5.72 B,$4.69 B,$4.44 B,$4.36 B,$4.10 B,$3.83 B,$3.02 B,$2.43 B,$1.97 B,$1.49 B,$1.78 B,,,,,,
luckin-coffee,,$0.73 B,$0.56 B,$0.41 B,$0.73 B,$0.34 B,$-7.9 M,,,,,,,,,,,,,,,,
seven-group-holdings,$3.05 B,$2.94 B,$3.05 B,$1.97 B,$2.11 B,$2.09 B,$1.86 B,$1.99 B,$2.15 B,$2.95 B,$2.77 B,$2.64 B,$2.86 B,$2.42 B,$1.58 B,$1.89 B,$2.00 B,$0.53 B,$0.77 B,$0.65 B,$0.77 B,$0.70 B,$0.59 B
lear-corporation,,$4.83 B,$4.80 B,$4.61 B,$4.50 B,$4.36 B,$4.29 B,$3.19 B,$3.01 B,$3.02 B,$3.14 B,$3.61 B,$2.56 B,$2.56 B,$2.18 B,$0.19 B,$1.09 B,$0.60 B,$1.11 B,$2.73 B,$2.25 B,$1.66 B,$1.55 B
allegro-eu,,$2.05 B,$2.33 B,$2.17 B,$1.76 B,$2.41 B,$2.52 B,,,,,,,,,,,,,,,,
sei-investments,,$1.95 B,$1.86 B,$1.73 B,$1.73 B,$1.59 B,$1.47 B,$1.30 B,$1.28 B,$1.24 B,$1.15 B,$1.05 B,$1.04 B,$1.05 B,$1.03 B,$0.87 B,$0.89 B,$0.73 B,$0.42 B,$0.40 B,$0.36 B,$0.29 B,$0.27 B
jll,,$6.14 B,$6.42 B,$5.61 B,$5.21 B,$3.73 B,$3.28 B,$2.82 B,$2.72 B,$2.42 B,$2.19 B,$1.95 B,$1.69 B,$1.57 B,$1.38 B,$1.07 B,$1.01 B,$0.75 B,$0.53 B,$0.50 B,$0.43 B,$0.36 B,$0.31 B
wh-group,,$10.41 B,$9.68 B,$10.98 B,$9.45 B,$8.41 B,$8.22 B,$7.03 B,$6.70 B,$6.05 B,$3.13 B,,,,,,,,,,,,
max-healthcare-institute,$0.90 B,$0.82 B,$0.76 B,$0.13 B,$0.13 B,$0.15 B,$0.17 B,$0.16 B,$0.13 B,,,,,,,,,,,,,,
boliden,,$5.60 B,$5.62 B,$5.57 B,$4.43 B,$4.34 B,$4.28 B,$3.23 B,$3.06 B,$3.09 B,$3.59 B,$3.52 B,$3.05 B,$2.79 B,$2.29 B,$2.06 B,$2.01 B,$2.34 B,$1.29 B,$1.35 B,$0.84 B,$0.29 B,$0.24 B
orient-overseas-container-line,,$13.43 B,$9.67 B,$5.64 B,$4.92 B,$4.73 B,$4.68 B,$4.51 B,$4.79 B,$4.63 B,$4.47 B,$4.51 B,$4.28 B,$5.57 B,$3.96 B,$4.42 B,$4.19 B,$2.74 B,$2.29 B,$1.81 B,$1.11 B,$0.86 B,$0.83 B
alchip-technologies,,$0.42 B,$0.37 B,$0.13 B,$0.10 B,$95.6 M,$91.54 M,$78.83 M,$88.38 M,$90.59 M,$55.2 M,$52.07 M,$52.8 M,$51.26 M,$-5.34 M,,,,,,,,
taiwan-cement,,$7.77 B,$8.15 B,$7.79 B,$6.93 B,$6.46 B,$5.14 B,$4.54 B,$4.86 B,$5.28 B,$5.12 B,$4.53 B,$4.38 B,$4.28 B,$3.16 B,$2.74 B,$3.17 B,$2.37 B,,,,,
royal-gold,,$2.75 B,$2.50 B,$2.30 B,$2.17 B,$2.14 B,$2.32 B,$2.28 B,$2.41 B,$2.37 B,$2.37 B,$1.86 B,$1.48 B,$1.43 B,$0.76 B,$0.49 B,$0.33 B,$0.16 B,$91.73 M,$82.89 M,$74.99 M,$27.16 M,$15.56 M
china-oilfield-services,,$5.78 B,$5.99 B,$5.93 B,$5.28 B,$5.04 B,$5.33 B,$5.08 B,$7.22 B,$7.64 B,$6.15 B,$5.16 B,$4.52 B,$3.86 B,$3.26 B,$2.90 B,$2.36 B,$1.10 B,$0.94 B,$0.85 B,$0.79 B,$0.74 B,
new-fortress-energy,,$1.44 B,$1.99 B,$0.37 B,$0.38 B,$0.28 B,$0.27 B,$0.28 B,,,,,,,,,,,,,,,
fti-consulting,,$1.68 B,$1.58 B,$1.40 B,$1.48 B,$1.34 B,$1.19 B,$1.20 B,$1.14 B,$1.10 B,$1.04 B,$1.06 B,$1.10 B,$1.16 B,$1.10 B,$1.12 B,$0.97 B,$0.56 B,$0.45 B,$0.49 B,$0.45 B,$0.26 B,$0.10 B
houlihan-lokey,$1.62 B,$1.44 B,$1.38 B,$0.98 B,$0.89 B,$0.85 B,$0.73 B,$0.65 B,$0.82 B,$0.71 B,,,,,,,,,,,,,
immunogen,,$0.15 B,$0.32 B,$89.57 M,$-76.13 M,$11.94 M,$-17.9 M,$-81.15 M,$35.1 M,$75.69 M,$0.12 B,$83.89 M,$0.13 B,$0.10 B,$66.85 M,$55.29 M,$58.4 M,$72.35 M,$86.84 M,$97.13 M,$0.10 B,$0.13 B,$0.14 B
csn-mineracao,,$2.15 B,$2.51 B,$2.04 B,$2.33 B,$2.66 B,$2.98 B,,,,,,,,,,,,,,,,
hulic,,$5.25 B,$5.54 B,$4.74 B,$4.24 B,$3.66 B,$3.36 B,$2.92 B,$2.63 B,$1.71 B,$1.68 B,$1.74 B,$0.31 B,$0.51 B,$0.43 B,$0.54 B,$0.71 B,$0.53 B,$0.52 B,$0.38 B,,,
washington-h-soul-pattinson,$5.81 B,$5.89 B,$3.78 B,$3.68 B,$3.10 B,$3.21 B,$3.22 B,$2.84 B,$2.75 B,$3.58 B,$3.40 B,$3.96 B,$4.31 B,$3.48 B,$3.19 B,$1.89 B,$1.82 B,$1.48 B,$1.21 B,$0.72 B,$0.54 B,$0.50 B,$0.51 B
kajima,$7.96 B,$7.81 B,$8.02 B,$7.36 B,$6.81 B,$6.30 B,$4.94 B,$4.21 B,$3.64 B,$3.53 B,$3.37 B,$3.09 B,$3.04 B,$2.80 B,$2.41 B,$3.09 B,$2.99 B,$2.62 B,$2.19 B,$2.21 B,$1.48 B,$1.47 B,$2.00 B
